# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2010-10-21T00:00:00.0/2010-10-22T00:00:00.0;10669.7998;8417.6846;7268.5503;1149.1346;10386.8945;7606.7769;5797.3511;1809.4255;7259.3174;0.9854
2010-10-22T00:00:00.0/2010-10-23T00:00:00.0;10711.1963;8459.4492;7322.3662;1137.0829;10515.7637;5933.3633;2776.2214;3157.1416;3177.1152;0.9847
2010-10-23T00:00:00.0/2010-10-24T00:00:00.0;10751.9932;8566.7266;7433.8804;1132.8461;10590.1846;7927.7422;6677.9736;1249.7684;8240.1650;0.9840
2010-10-24T00:00:00.0/2010-10-25T00:00:00.0;10792.1777;8614.0264;7460.4106;1153.6158;10756.2998;7210.4336;5155.7686;2054.6650;6587.2896;0.9837
2010-10-25T00:00:00.0/2010-10-26T00:00:00.0;10831.7949;8694.4980;7832.6909;861.8069;11406.3428;6507.2817;3176.0999;3331.1821;3780.8184;0.9830
2010-10-26T00:00:00.0/2010-10-27T00:00:00.0;10870.7695;8517.4844;7093.3911;1424.0930;10127.5488;7476.1646;4915.2681;2560.8965;6348.0063;0.9826
2010-10-27T00:00:00.0/2010-10-28T00:00:00.0;10909.1436;9148.6357;8402.2197;746.4157;12324.2529;8877.0615;8036.5366;840.5251;10936.9160;0.9823
2010-10-28T00:00:00.0/2010-10-29T00:00:00.0;10946.9424;8670.9619;7536.5723;1134.3894;10732.0635;7484.1973;5258.0063;2226.1912;6382.4204;0.9816
2010-10-29T00:00:00.0/2010-10-30T00:00:00.0;10984.0947;8989.1719;7755.9824;1233.1898;11050.0400;8850.0537;7643.4551;1206.5986;10416.8604;0.9812
2010-10-30T00:00:00.0/2010-10-31T00:00:00.0;11020.6504;8679.4639;7321.8135;1357.6505;10317.2539;8399.0068;7054.6812;1344.3258;9160.1074;0.9806
2010-10-31T00:00:00.0/2010-11-01T00:00:00.0;11056.4883;8806.9863;7581.4814;1225.5048;10750.9854;8360.3438;7083.1445;1277.1990;8991.7793;0.9806
2010-11-01T00:00:00.0/2010-11-02T00:00:00.0;11091.8008;8755.1924;7474.9473;1280.2454;10580.8145;8058.0029;6463.1909;1594.8121;7853.0601;0.9802
2010-11-02T00:00:00.0/2010-11-03T00:00:00.0;11126.4570;8729.1523;7261.7891;1467.3629;10192.3135;8060.1011;6078.5684;1981.5325;7784.8179;0.9833
2010-11-03T00:00:00.0/2010-11-04T00:00:00.0;11160.3779;8517.3848;6758.2222;1759.1625;9255.7090;7653.8599;5238.8999;2414.9600;6608.0532;0.9729
2010-11-04T00:00:00.0/2010-11-05T00:00:00.0;11193.7598;8697.1523;7174.7749;1522.3774;9944.4961;6518.7065;3749.1299;2769.5767;4166.9814;0.9830
2010-11-05T00:00:00.0/2010-11-06T00:00:00.0;11226.4746;8979.0068;7810.5625;1168.4449;11074.4443;7816.7646;5186.4346;2630.3301;6531.7271;0.9826
2010-11-06T00:00:00.0/2010-11-07T00:00:00.0;11258.4473;8749.5469;7287.5166;1462.0308;10175.4941;7815.8491;5596.6182;2219.2312;6774.5674;0.9826
2010-11-07T00:00:00.0/2010-11-08T00:00:00.0;11289.8662;8763.5264;7304.5322;1458.9934;10093.4580;8031.7383;6359.9116;1671.8268;7603.2329;0.9875
2010-11-08T00:00:00.0/2010-11-09T00:00:00.0;11320.6006;9021.7842;7842.5801;1179.2037;11136.9268;8501.3955;7104.5762;1396.8196;8947.3613;0.9868
2010-11-09T00:00:00.0/2010-11-10T00:00:00.0;11350.5996;8907.9102;7485.2305;1422.6796;10484.3467;7383.7075;5106.9136;2276.7937;5757.7275;0.9868
2010-11-10T00:00:00.0/2010-11-11T00:00:00.0;11380.0166;8856.3965;7220.4360;1635.9603;10108.6865;7914.9380;5374.8413;2540.0964;6605.9380;0.9861
2010-11-11T00:00:00.0/2010-11-12T00:00:00.0;11408.7295;8942.8867;7375.2871;1567.6001;10383.9336;8019.0674;5777.9551;2241.1125;7213.2783;0.9858
2010-11-12T00:00:00.0/2010-11-13T00:00:00.0;11436.7930;8830.9639;7184.0220;1646.9423;9984.0908;8208.2988;6067.6411;2140.6580;7711.2559;0.9851
2010-11-13T00:00:00.0/2010-11-14T00:00:00.0;11464.1250;8683.9043;6752.1128;1931.7916;9210.3115;8230.3936;6179.3052;2051.0881;7835.4741;0.9851
2010-11-14T00:00:00.0/2010-11-15T00:00:00.0;11490.8125;8437.5156;6195.8770;2241.6387;8223.5791;7426.1250;4807.0137;2619.1113;5817.1348;0.9847
2010-11-15T00:00:00.0/2010-11-16T00:00:00.0;11516.8799;9135.5342;8004.4673;1131.0668;11210.0020;6677.1025;3553.9470;3123.1553;3984.5037;0.9840
2010-11-16T00:00:00.0/2010-11-17T00:00:00.0;11542.2158;9037.0957;7697.4199;1339.6761;10681.5264;5395.8672;2145.0139;3250.8533;2350.8401;0.9840
2010-11-17T00:00:00.0/2010-11-18T00:00:00.0;11566.8896;8961.0547;7374.6875;1586.3676;10184.3516;6872.7593;3895.4817;2977.2776;4493.5669;0.9837
2010-11-18T00:00:00.0/2010-11-19T00:00:00.0;11590.8975;8555.8154;6065.5029;2490.3125;8255.5918;7128.5708;4019.1125;3109.4580;4685.3994;0.9830
2010-11-19T00:00:00.0/2010-11-20T00:00:00.0;11614.2168;9330.4326;8146.6299;1183.8029;11561.7764;9022.4795;7766.8613;1255.6185;9925.5449;0.9826
2010-11-20T00:00:00.0/2010-11-21T00:00:00.0;11636.8545;9323.2588;8114.2612;1208.9979;11435.4795;8051.2935;6355.9927;1695.3011;7302.7373;0.9823
2010-11-21T00:00:00.0/2010-11-22T00:00:00.0;11658.8486;9455.5986;8472.2451;983.3533;12082.5000;9331.5020;8377.3994;954.1021;11382.5918;0.9819
2010-11-22T00:00:00.0/2010-11-23T00:00:00.0;11680.1592;9261.4180;8091.5396;1169.8783;11424.5742;6643.9082;3147.5413;3496.3667;3910.6592;0.9816
2010-11-23T00:00:00.0/2010-11-24T00:00:00.0;11700.7891;9425.3691;8437.0088;988.3595;12061.5977;6796.4683;3737.7686;3058.7000;4199.9014;0.9812
2010-11-24T00:00:00.0/2010-11-25T00:00:00.0;11720.7031;9469.6230;8426.3115;1043.3108;11974.7734;8867.5508;7121.7998;1745.7513;9164.4678;0.9812
2010-11-25T00:00:00.0/2010-11-26T00:00:00.0;11740.0449;9217.7109;7820.6841;1397.0266;10994.8213;8529.2998;6198.7993;2330.5000;8109.8086;0.9806
2010-11-26T00:00:00.0/2010-11-27T00:00:00.0;11758.6768;9121.0059;7728.6484;1392.3577;10770.3311;8163.8745;5694.2192;2469.6553;7035.3931;0.9802
2010-11-27T00:00:00.0/2010-11-28T00:00:00.0;11776.6328;9181.3145;7837.6128;1343.7019;10991.6592;8192.1562;5981.2744;2210.8816;7216.8994;0.9799
2010-11-28T00:00:00.0/2010-11-29T00:00:00.0;11793.8799;9394.4141;8479.7236;914.6904;12085.8369;6717.3447;3555.4268;3161.9177;3944.9448;0.9799
2010-11-29T00:00:00.0/2010-11-30T00:00:00.0;11810.5107;9422.5762;8444.2285;978.3479;11968.4307;8119.8057;5285.8662;2833.9395;7245.7949;0.9795
2010-11-30T00:00:00.0/2010-12-01T00:00:00.0;11826.4697;9368.8252;8243.3340;1125.4911;11612.4736;8033.4634;5123.2705;2910.1929;6719.5620;0.9792
2010-12-01T00:00:00.0/2010-12-02T00:00:00.0;11841.7568;9421.5693;8242.0078;1179.5615;11603.9160;8599.3555;6506.9443;2092.4111;8033.1353;0.9788
2010-12-02T00:00:00.0/2010-12-03T00:00:00.0;11856.3447;9493.7979;8382.4062;1111.3912;11757.0938;8637.0371;6000.9365;2636.1003;7650.9170;0.9736
2010-12-03T00:00:00.0/2010-12-04T00:00:00.0;11870.3135;9230.7422;7913.2812;1317.4603;10958.8682;7086.1055;3622.2468;3463.8584;4517.1831;0.9788
2010-12-04T00:00:00.0/2010-12-05T00:00:00.0;11883.6074;9387.2598;8250.1387;1137.1208;11714.0439;7419.8511;4607.5786;2812.2725;5231.0415;0.9833
2010-12-05T00:00:00.0/2010-12-06T00:00:00.0;11896.1953;9402.1484;8456.8027;945.3466;12045.9854;5332.4771;1811.5782;3520.8989;1967.1205;0.9833
2010-12-06T00:00:00.0/2010-12-07T00:00:00.0;11908.1777;9518.1455;8554.1436;964.0023;12242.0205;7447.5801;4719.2749;2728.3049;5439.8735;0.9830
2010-12-07T00:00:00.0/2010-12-08T00:00:00.0;11919.4580;9592.0488;8688.1377;903.9113;12449.0430;9309.1572;8280.7100;1028.4467;10985.1846;0.9830
2010-12-08T00:00:00.0/2010-12-09T00:00:00.0;11930.1133;9501.3984;8690.4336;810.9648;12411.1211;7211.5757;3841.1426;3370.4331;4554.0894;0.9826
2010-12-09T00:00:00.0/2010-12-10T00:00:00.0;11940.0762;9467.3896;8402.9307;1064.4592;11897.1777;8723.3818;6635.0342;2088.3474;8838.5039;0.9826
2010-12-10T00:00:00.0/2010-12-11T00:00:00.0;11949.4150;9482.6191;8467.9795;1014.6400;11968.1260;9008.7314;7450.4233;1558.3081;9807.4082;0.9771
2010-12-11T00:00:00.0/2010-12-12T00:00:00.0;11958.0811;9530.7656;8503.3115;1027.4548;11968.2422;7859.2515;5434.0850;2425.1667;6430.4473;0.9819
2010-12-12T00:00:00.0/2010-12-13T00:00:00.0;11966.0352;9445.4463;8390.6562;1054.7899;11816.2471;6853.1875;3075.0276;3778.1597;3648.6660;0.9823
2010-12-13T00:00:00.0/2010-12-14T00:00:00.0;11973.4043;9806.5742;8840.2051;966.3691;12737.1875;9691.7041;8735.2705;956.4333;11920.0078;0.9819
2010-12-14T00:00:00.0/2010-12-15T00:00:00.0;11980.0576;9834.1904;8949.0371;885.1539;12746.8467;9777.5527;8917.0234;860.5297;12515.7900;0.9819
2010-12-15T00:00:00.0/2010-12-16T00:00:00.0;11986.0801;9208.1855;6915.4180;2292.7678;9364.6797;8654.7822;6202.8071;2451.9756;7649.7954;0.9819
2010-12-16T00:00:00.0/2010-12-17T00:00:00.0;11991.4727;9455.9717;8173.2163;1282.7560;11471.7559;8721.0684;6305.1035;2415.9648;8401.0010;0.9868
2010-12-17T00:00:00.0/2010-12-18T00:00:00.0;11996.1230;9485.6611;8371.1084;1114.5532;11871.0713;8651.5928;6250.5708;2401.0222;8246.3789;0.9872
2010-12-18T00:00:00.0/2010-12-19T00:00:00.0;12000.2139;9270.7812;7862.7495;1408.0315;10854.0234;7582.4629;4908.1387;2674.3242;5937.2510;0.9868
2010-12-19T00:00:00.0/2010-12-20T00:00:00.0;12003.5908;9019.8359;6975.7202;2044.1155;9514.0352;7516.5205;4601.1689;2915.3516;5388.5059;0.9868
2010-12-20T00:00:00.0/2010-12-21T00:00:00.0;12006.3232;9404.9346;8389.4912;1015.4428;11862.3350;3351.4653;320.0323;3031.4329;346.9235;0.9872
2010-12-21T00:00:00.0/2010-12-22T00:00:00.0;12008.3848;9429.3428;8213.3369;1216.0062;11547.4873;7515.4634;4863.4087;2652.0549;5774.2847;0.9872
2010-12-22T00:00:00.0/2010-12-23T00:00:00.0;12009.7988;9389.5732;8140.5874;1248.9860;11488.8867;8056.7358;5094.7427;2961.9929;6097.3223;0.9868
2010-12-23T00:00:00.0/2010-12-24T00:00:00.0;12010.5430;9517.8613;8526.4229;991.4383;12109.6025;7535.6143;5286.6777;2248.9363;6607.6821;0.9868
2010-12-24T00:00:00.0/2010-12-25T00:00:00.0;12010.6338;9447.2334;8471.9248;975.3086;11926.7754;3665.3591;360.6746;3304.6846;377.2824;0.9868
2010-12-25T00:00:00.0/2010-12-26T00:00:00.0;12010.0547;9413.8154;8140.2720;1273.5433;11466.8652;7319.3984;3643.9158;3675.4829;4224.6509;0.9868
2010-12-26T00:00:00.0/2010-12-27T00:00:00.0;12008.8154;9546.0400;8547.6631;998.3770;12140.9580;7584.2446;4698.4736;2885.7710;5941.0908;0.9295
2010-12-27T00:00:00.0/2010-12-28T00:00:00.0;12006.8662;9484.9658;8457.3906;1027.5747;12037.7783;6840.7368;3816.7292;3024.0076;4359.7808;0.9872
2010-12-28T00:00:00.0/2010-12-29T00:00:00.0;12004.2969;9505.4980;8712.9414;792.5571;12465.6807;6185.0308;3549.3220;2635.7087;3787.6882;0.9872
2010-12-29T00:00:00.0/2010-12-30T00:00:00.0;12001.0527;9537.8418;8544.3984;993.4438;12163.0908;5574.6421;2441.0667;3133.5754;2628.1519;0.9819
2010-12-30T00:00:00.0/2010-12-31T00:00:00.0;11997.1396;9606.3447;8724.6445;881.6998;12480.3398;4995.7021;1520.3649;3475.3374;1661.4303;0.9819
2010-12-31T00:00:00.0/2011-01-01T00:00:00.0;11992.5117;9605.6475;8698.2783;907.3691;12414.9033;8258.1621;5880.5112;2377.6506;6867.9541;0.9823
2011-01-01T00:00:00.0/2011-01-02T00:00:00.0;11987.2412;9515.7021;8488.7754;1026.9269;12020.5645;5100.2520;1728.0212;3372.2305;1840.3584;0.9823
2011-01-02T00:00:00.0/2011-01-03T00:00:00.0;11981.3037;9508.4795;8461.6875;1046.7922;11965.7441;7920.5474;5195.4609;2725.0864;6183.2715;0.9823
2011-01-03T00:00:00.0/2011-01-04T00:00:00.0;11974.6396;9555.7383;8609.7627;945.9753;12246.9229;8644.0381;6803.1460;1840.8925;8419.4180;0.9774
2011-01-04T00:00:00.0/2011-01-05T00:00:00.0;11967.2861;9518.0488;8591.5332;926.5161;12200.5293;7940.9482;5112.0103;2828.9377;6196.7676;0.9830
2011-01-05T00:00:00.0/2011-01-06T00:00:00.0;11959.2832;9526.9336;8719.3164;807.6169;12452.5420;4568.3062;1446.1648;3122.1414;1496.6892;0.9830
2011-01-06T00:00:00.0/2011-01-07T00:00:00.0;11950.6172;9492.8848;8501.4355;991.4490;12105.6084;6528.0439;2956.4045;3571.6396;3371.1479;0.9830
2011-01-07T00:00:00.0/2011-01-08T00:00:00.0;11941.2100;9526.2627;8642.3184;883.9445;12324.6953;7339.2603;4859.6846;2479.5759;5795.5063;0.9833
2011-01-08T00:00:00.0/2011-01-09T00:00:00.0;11931.1025;9473.1240;8537.0518;936.0721;12180.3359;7546.7871;4471.0488;3075.7383;5367.7666;0.9837
2011-01-09T00:00:00.0/2011-01-10T00:00:00.0;11920.3467;9398.4336;8544.4561;853.9770;12195.4121;3213.0256;198.3930;3014.6326;204.8611;0.9785
2011-01-10T00:00:00.0/2011-01-11T00:00:00.0;11908.8555;9444.9678;8525.2363;919.7308;12242.0830;6548.3413;2430.0903;4118.2510;2972.1865;0.9788
2011-01-11T00:00:00.0/2011-01-12T00:00:00.0;11896.6572;9416.2334;8622.9902;793.2429;12356.4805;7023.1196;4957.5122;2065.6072;5532.0908;0.9792
2011-01-12T00:00:00.0/2011-01-13T00:00:00.0;11883.7520;9342.2236;8186.0781;1156.1451;11573.7344;8807.8564;7166.1450;1641.7118;9253.1221;0.9795
2011-01-13T00:00:00.0/2011-01-14T00:00:00.0;11870.1895;9423.9014;8418.7715;1005.1296;12028.2451;8428.1221;6680.0171;1748.1049;8099.7651;0.9795
2011-01-14T00:00:00.0/2011-01-15T00:00:00.0;11855.8818;9318.7979;8031.0005;1287.7969;11196.1973;7518.2617;4198.0371;3320.2249;5206.7212;0.9799
2011-01-15T00:00:00.0/2011-01-16T00:00:00.0;11840.8584;9395.4072;8384.1611;1011.2457;11875.6201;8283.9404;5649.1909;2634.7498;7405.8062;0.9646
2011-01-16T00:00:00.0/2011-01-17T00:00:00.0;11825.1172;9265.2939;7960.1133;1305.1803;11274.8994;8007.6265;5454.2202;2553.4060;7171.8652;0.9806
2011-01-17T00:00:00.0/2011-01-18T00:00:00.0;11808.6992;9387.5410;8611.9062;775.6351;12327.4873;5065.0078;1583.5066;3481.5015;1803.1598;0.9806
2011-01-18T00:00:00.0/2011-01-19T00:00:00.0;11791.5303;9267.1943;8217.4883;1049.7061;11615.3584;6932.8159;3524.0415;3408.7744;4067.6765;0.9757
2011-01-19T00:00:00.0/2011-01-20T00:00:00.0;11773.5938;9169.5039;7835.2803;1334.2235;11072.5186;8276.7217;6033.4033;2243.3179;7475.6494;0.9816
2011-01-20T00:00:00.0/2011-01-21T00:00:00.0;11754.9824;9293.5400;8578.2070;715.3333;12351.7383;2639.1670;69.2402;2569.9268;72.7299;0.9819
2011-01-21T00:00:00.0/2011-01-22T00:00:00.0;11735.6377;9334.6846;8485.1865;849.4977;12218.2139;3947.8794;554.2051;3393.6743;582.7180;0.9823
2011-01-22T00:00:00.0/2011-01-23T00:00:00.0;11715.6104;9323.4570;8589.0605;734.3966;12440.9893;7142.7393;4058.5020;3084.2375;4746.1768;0.9823
2011-01-23T00:00:00.0/2011-01-24T00:00:00.0;11694.8076;9246.2490;8316.7812;929.4673;11943.1914;5463.6797;1577.9309;3885.7485;2043.9291;0.9826
2011-01-24T00:00:00.0/2011-01-25T00:00:00.0;11673.2383;9198.9980;8304.4492;894.5493;11956.1318;6205.8882;3412.7253;2793.1628;4037.6855;0.9833
2011-01-25T00:00:00.0/2011-01-26T00:00:00.0;11650.9707;9158.5771;8302.8223;855.7555;11941.1719;7111.4482;4986.8232;2124.6250;5805.7285;0.9837
2011-01-26T00:00:00.0/2011-01-27T00:00:00.0;11628.0000;9118.7510;8245.0215;873.7297;11836.2979;5200.2988;3603.7141;1596.5846;4617.5879;0.9837
2011-01-27T00:00:00.0/2011-01-28T00:00:00.0;11604.2305;9134.6895;8358.5557;776.1341;11875.5781;4050.4524;652.1792;3398.2732;707.1044;0.9844
2011-01-28T00:00:00.0/2011-01-29T00:00:00.0;11579.7588;9046.7207;8137.3584;909.3629;11569.8252;2996.5847;217.8057;2778.7791;256.6823;0.9847
2011-01-29T00:00:00.0/2011-01-30T00:00:00.0;11554.4932;9026.5918;8070.7515;955.8406;11415.3242;6623.0405;4106.5234;2516.5176;4542.0693;0.9854
2011-01-30T00:00:00.0/2011-01-31T00:00:00.0;11528.5430;8796.5986;7272.4604;1524.1383;10184.2510;6824.3989;3315.5955;3508.8035;3772.9272;0.9858
2011-01-31T00:00:00.0/2011-02-01T00:00:00.0;11501.8936;9017.9141;8114.4312;903.4828;11652.4336;6139.1606;5092.9072;1046.2537;6313.2002;0.9858
2011-02-01T00:00:00.0/2011-02-02T00:00:00.0;11474.4355;9025.9434;8321.3799;704.5634;12069.6797;3951.4890;600.5074;3350.9817;635.3030;0.9865
2011-02-02T00:00:00.0/2011-02-03T00:00:00.0;11446.2588;9032.7207;8257.9756;774.7450;12009.9600;7217.0347;4344.6904;2872.3445;5148.8809;0.9868
2011-02-03T00:00:00.0/2011-02-04T00:00:00.0;11417.3174;8969.6504;8132.6914;836.9593;11737.5293;6965.3027;4924.0669;2041.2357;5780.9697;0.9878
2011-02-04T00:00:00.0/2011-02-05T00:00:00.0;11387.7246;8897.0781;7921.7754;975.3024;11382.0781;3650.6077;613.5806;3037.0271;1068.5353;0.9878
2011-02-05T00:00:00.0/2011-02-06T00:00:00.0;11357.3311;8888.5098;7905.7666;982.7434;11301.0664;6443.9526;3043.0234;3400.9290;3716.9375;0.9882
2011-02-06T00:00:00.0/2011-02-07T00:00:00.0;11326.1865;8895.1533;8088.0864;807.0663;11730.7041;4472.0791;762.3474;3709.7317;1179.6887;0.9837
2011-02-07T00:00:00.0/2011-02-08T00:00:00.0;11294.4072;8907.8721;8104.5078;803.3643;11785.7910;7189.7432;4937.5312;2252.2117;6021.9355;0.9837
2011-02-08T00:00:00.0/2011-02-09T00:00:00.0;11261.8311;8868.1729;8016.5444;851.6282;11628.0576;4773.8145;1647.7841;3126.0305;1752.1543;0.9844
2011-02-09T00:00:00.0/2011-02-10T00:00:00.0;11228.5596;8926.2637;8179.9448;746.3193;11925.5928;3693.7903;459.1960;3234.5942;491.8568;0.9795
2011-02-10T00:00:00.0/2011-02-11T00:00:00.0;11194.5400;8903.8828;8063.1763;840.7059;11746.1738;3437.3821;454.7117;2982.6702;491.1549;0.9802
2011-02-11T00:00:00.0/2011-02-12T00:00:00.0;11159.8516;8957.8857;8110.1460;847.7396;11742.9697;5074.6973;1986.9551;3087.7424;2159.5735;0.9806
2011-02-12T00:00:00.0/2011-02-13T00:00:00.0;11124.4033;8906.9131;7925.9463;980.9669;11331.1660;8709.0420;7609.3223;1099.7200;10173.8672;0.9812
2011-02-13T00:00:00.0/2011-02-14T00:00:00.0;11088.3008;8621.6104;7132.5059;1489.1047;10034.3760;6917.3823;4435.3628;2482.0195;5255.6167;0.9816
2011-02-14T00:00:00.0/2011-02-15T00:00:00.0;11051.5000;8782.3203;7969.8774;812.4430;11570.5342;5097.0425;2430.7290;2666.3137;2612.5237;0.9819
2011-02-15T00:00:00.0/2011-02-16T00:00:00.0;11013.9609;8646.8428;7413.9282;1232.9139;10638.6084;6516.1104;3523.5020;2992.6082;4018.0027;0.9826
2011-02-16T00:00:00.0/2011-02-17T00:00:00.0;10975.7178;8576.4629;7421.2910;1155.1720;10688.1279;5374.9497;2465.7273;2909.2222;2659.4741;0.9833
2011-02-17T00:00:00.0/2011-02-18T00:00:00.0;10936.8975;8623.4023;7734.6602;888.7425;11310.4990;5902.4570;2641.2705;3261.1868;3067.4585;0.9833
2011-02-18T00:00:00.0/2011-02-19T00:00:00.0;10897.3145;8593.8682;7865.0342;728.8342;11559.6602;5336.9824;2576.3230;2760.6594;2835.4333;0.9840
2011-02-19T00:00:00.0/2011-02-20T00:00:00.0;10857.0449;8523.6865;7682.5933;841.0930;11305.0410;6053.5303;3722.2170;2331.3130;4081.8655;0.9851
2011-02-20T00:00:00.0/2011-02-21T00:00:00.0;10816.1650;8530.3408;7721.3892;808.9516;11314.7900;5029.8452;1266.2126;3763.6328;1571.1670;0.9851
2011-02-21T00:00:00.0/2011-02-22T00:00:00.0;10774.5771;8430.2158;7536.3623;893.8536;11074.4004;5136.7861;1739.2719;3397.5144;1928.0936;0.9753
2011-02-22T00:00:00.0/2011-02-23T00:00:00.0;10732.4180;8469.8701;7755.3979;714.4720;11516.8047;6105.7734;3232.5337;2873.2400;3831.1826;0.9858
2011-02-23T00:00:00.0/2011-02-24T00:00:00.0;10689.5547;8394.1777;7405.0044;989.1732;10809.3184;7048.7754;4878.7827;2169.9924;5911.5532;0.9865
2011-02-24T00:00:00.0/2011-02-25T00:00:00.0;10646.0439;8402.4014;7504.1304;898.2708;11014.4990;5152.0605;1350.6353;3801.4253;1556.3314;0.9872
2011-02-25T00:00:00.0/2011-02-26T00:00:00.0;10601.9570;8415.1123;7626.9048;788.2073;11315.5361;6059.4512;3466.4629;2592.9883;3858.4834;0.9875
2011-02-26T00:00:00.0/2011-02-27T00:00:00.0;10557.2109;8332.6709;7252.4985;1080.1724;10641.1104;5095.6597;2924.4001;2171.2595;3179.9497;0.9882
2011-02-27T00:00:00.0/2011-02-28T00:00:00.0;10511.8945;8284.9414;7456.2861;828.6551;10986.1211;4865.7988;1601.3812;3264.4177;2188.7834;0.9885
2011-02-28T00:00:00.0/2011-03-01T00:00:00.0;10465.9561;8140.9258;7061.4116;1079.5145;10320.3721;3389.0601;403.4023;2985.6577;448.2797;0.9580
2011-03-01T00:00:00.0/2011-03-02T00:00:00.0;10419.4180;8161.8398;7147.8555;1013.9847;10527.3291;7440.0654;5827.0640;1613.0016;7604.2964;0.9743
2011-03-02T00:00:00.0/2011-03-03T00:00:00.0;10372.3682;8267.9170;7450.7100;817.2068;11132.6211;8047.9971;7091.0269;956.9705;9693.3096;0.9799
2011-03-03T00:00:00.0/2011-03-04T00:00:00.0;10324.7061;8250.0479;7448.5132;801.5350;11192.1367;8003.7446;7158.3301;845.4146;9785.5225;0.9806
2011-03-04T00:00:00.0/2011-03-05T00:00:00.0;10276.5449;8188.7153;7388.9932;799.7220;11114.6797;6669.3569;4584.3364;2085.0208;5586.0312;0.9812
2011-03-05T00:00:00.0/2011-03-06T00:00:00.0;10227.8086;8042.5293;7197.6270;844.9024;10775.6221;5821.2646;3638.8115;2182.4529;4119.4043;0.9764
2011-03-06T00:00:00.0/2011-03-07T00:00:00.0;10178.5957;8010.7075;7225.1489;785.5590;10946.1816;5564.1162;2030.8043;3533.3118;2416.9990;0.9819
2011-03-07T00:00:00.0/2011-03-08T00:00:00.0;10128.8408;8017.1597;7294.9619;722.1978;11037.4639;5469.0640;2179.7795;3289.2847;2602.0747;0.9826
2011-03-08T00:00:00.0/2011-03-09T00:00:00.0;10078.6299;7948.5420;7128.2881;820.2537;10759.1338;5712.8789;3434.2117;2278.6670;3980.2366;0.9830
2011-03-09T00:00:00.0/2011-03-10T00:00:00.0;10027.9141;7917.5757;6924.5049;993.0706;10420.1602;6533.8472;4415.1958;2118.6514;5695.7397;0.9837
2011-03-10T00:00:00.0/2011-03-11T00:00:00.0;9976.7666;7762.4360;6544.4204;1218.0156;9780.1816;7003.2974;4855.3760;2147.9211;6561.0942;0.9840
2011-03-11T00:00:00.0/2011-03-12T00:00:00.0;9925.1465;7806.0054;6775.0576;1030.9481;10150.7324;7345.0547;5706.1924;1638.8624;8022.4673;0.9847
2011-03-12T00:00:00.0/2011-03-13T00:00:00.0;9873.1240;7735.4521;6410.8467;1324.6057;9572.5957;7056.8687;5071.5815;1985.2870;6813.6089;0.9851
2011-03-13T00:00:00.0/2011-03-14T00:00:00.0;9820.6621;7862.5142;7144.3267;718.1876;11030.4131;4714.9380;1777.9121;2937.0259;2189.0518;0.9858
2011-03-14T00:00:00.0/2011-03-15T00:00:00.0;9767.8262;7787.3740;6892.0054;895.3689;10590.0449;7138.3779;5581.1460;1557.2316;7936.7368;0.9861
2011-03-15T00:00:00.0/2011-03-16T00:00:00.0;9714.5840;7718.8384;6874.5723;844.2659;10522.2188;6204.5210;3801.0447;2403.4763;4690.0107;0.9872
2011-03-16T00:00:00.0/2011-03-17T00:00:00.0;9661.0010;7583.0742;6759.8242;823.2501;10455.6689;2486.0422;106.6650;2379.3772;121.5537;0.9455
2011-03-17T00:00:00.0/2011-03-18T00:00:00.0;9607.0410;7658.6816;6934.9238;723.7579;10764.5488;7405.5244;6517.7935;887.7310;9131.0967;0.9878
2011-03-18T00:00:00.0/2011-03-19T00:00:00.0;9552.7744;7467.2944;6504.3477;962.9468;9903.1875;5566.5283;3220.2651;2346.2629;3966.5315;0.9882
2011-03-19T00:00:00.0/2011-03-20T00:00:00.0;9498.1611;7430.4785;6245.7925;1184.6858;9492.7998;4793.1968;1827.2147;2965.9822;2210.0032;0.9889
2011-03-20T00:00:00.0/2011-03-21T00:00:00.0;9443.2783;7493.8599;6590.2666;903.5935;10188.9678;7048.0757;5883.1313;1164.9443;8065.6035;0.9840
2011-03-21T00:00:00.0/2011-03-22T00:00:00.0;9388.0791;7316.7041;6092.3066;1224.3975;9354.9102;7014.7695;5562.0508;1452.7191;7885.8774;0.9847
2011-03-22T00:00:00.0/2011-03-23T00:00:00.0;9332.6475;7495.2915;6820.4673;674.8241;10810.3145;7073.5493;5990.5923;1082.9570;8508.9404;0.9851
2011-03-23T00:00:00.0/2011-03-24T00:00:00.0;9276.8906;7238.9902;6495.1538;743.8365;10231.6484;6027.1836;4243.0015;1784.1820;5610.8228;0.9809
2011-03-24T00:00:00.0/2011-03-25T00:00:00.0;9220.9883;7268.8511;6502.9023;765.9487;10255.7998;4735.5293;2399.4021;2336.1272;2948.3962;0.9812
2011-03-25T00:00:00.0/2011-03-26T00:00:00.0;9164.8311;7164.1343;6156.9697;1007.1642;9572.8584;6377.2959;4559.8140;1817.4822;6499.6128;0.9823
2011-03-26T00:00:00.0/2011-03-27T00:00:00.0;9108.5244;6963.1621;5685.2266;1277.9354;8939.9727;6925.8887;5661.3115;1264.5773;8732.0605;0.9823
