Obs;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2016-09-10T00:00:00.0/2016-09-11T00:00:00.0;8994.9385;7524.2158;6665.1504;859.0651;10498.3545;7384.7861;6545.7153;839.0707;9856.5674;0.9736
2016-09-11T00:00:00.0/2016-09-12T00:00:00.0;9044.1006;7663.7588;6852.6196;811.1395;10819.8447;7515.6372;6726.3657;789.2717;10148.7959;0.9736
2016-09-12T00:00:00.0/2016-09-13T00:00:00.0;9093.1699;7919.3887;7295.5322;623.8562;11663.5137;7754.1514;7138.9722;615.1788;10804.6211;0.9733
2016-09-13T00:00:00.0/2016-09-14T00:00:00.0;9142.1084;7663.5713;6822.5278;841.0432;10628.3701;7241.6084;6381.7642;859.8444;8781.9727;0.9729
2016-09-14T00:00:00.0/2016-09-15T00:00:00.0;9190.8994;7571.6748;6582.4429;989.2319;10169.3291;5900.3428;3975.6196;1924.7231;5201.3608;0.9726
2016-09-15T00:00:00.0/2016-09-16T00:00:00.0;9239.584;7757.7378;6868.356;889.382;10673.875;7343.6172;6225.3081;1118.309;8911.4316;0.9667
2016-09-16T00:00:00.0/2016-09-17T00:00:00.0;9288.0586;7892.5845;7181.0049;711.5797;11254.4297;7720.603;7015.8315;704.7715;10406.4277;0.9667
2016-09-17T00:00:00.0/2016-09-18T00:00:00.0;9336.3379;7966.1392;7075.4868;890.6523;10949.3135;7792.3774;6917.8794;874.4982;10161.543;0.9712
2016-09-18T00:00:00.0/2016-09-19T00:00:00.0;9384.4082;7318.1792;5783.7236;1534.4556;8531.2031;6733.1294;5243.895;1489.2345;6882.3892;0.9708
2016-09-19T00:00:00.0/2016-09-20T00:00:00.0;9432.3262;7506.957;6367.9336;1139.0232;9502.5176;4589.4727;1494.7488;3094.7239;1786.0808;0.9701
2016-09-20T00:00:00.0/2016-09-21T00:00:00.0;9479.9541;7628.1167;6557.0635;1071.0535;9906.4609;4405.2876;1489.9542;2915.3333;2020.6022;0.9698
2016-09-21T00:00:00.0/2016-09-22T00:00:00.0;9527.333;7789.5039;7040.6763;748.8276;10776.376;4908.814;2320.2346;2588.5793;2918.386;0.9691
2016-09-22T00:00:00.0/2016-09-23T00:00:00.0;9574.5;7741.7144;6652.2524;1089.4623;9996.2783;4754.0122;2055.4006;2698.6116;2698.4111;0.974
2016-09-23T00:00:00.0/2016-09-24T00:00:00.0;9621.3506;7741.376;6822.7104;918.6657;10206.2158;4331.1191;730.3323;3600.7871;968.8132;0.9684
2016-09-24T00:00:00.0/2016-09-25T00:00:00.0;9667.9082;7958.7725;7010.1772;948.5949;10536.7754;6807.1724;5438.396;1368.776;6610.9453;0.9729
2016-09-25T00:00:00.0/2016-09-26T00:00:00.0;9714.1553;8049.4487;7203.0542;846.3948;10912.1055;7592.0933;6459.3525;1132.7405;8937.3682;0.9729
2016-09-26T00:00:00.0/2016-09-27T00:00:00.0;9760.1426;8054.5049;6963.5562;1090.9486;10353.0342;7517.3242;5964.2832;1553.0411;8334.626;0.9722
2016-09-27T00:00:00.0/2016-09-28T00:00:00.0;9805.752;8021.0698;6793.2856;1227.7841;10059.0889;7301.3496;5595.2637;1706.0862;7034.8398;0.9715
2016-09-28T00:00:00.0/2016-09-29T00:00:00.0;9851.0078;8114.249;7057.5269;1056.7224;10537.085;6224.6523;3500.6235;2724.0288;4400.9302;0.9715
2016-09-29T00:00:00.0/2016-09-30T00:00:00.0;9895.9561;8055.6436;7068.4707;987.1729;10432.8271;6106.3203;3805.082;2301.2383;4658.9932;0.9708
2016-09-30T00:00:00.0/2016-10-01T00:00:00.0;9940.4932;8284.5693;7410.5527;874.0168;10976.4238;7102.2236;5309.4639;1792.7594;6857.9316;0.9701
2016-10-01T00:00:00.0/2016-10-02T00:00:00.0;9984.6387;8209.9277;7300.3472;909.5804;10820.2402;5418.1211;1886.3357;3531.7852;2481.5933;0.9701
2016-10-02T00:00:00.0/2016-10-03T00:00:00.0;10028.4277;8148.1812;7021.0225;1127.1586;10264.3584;6116.9536;4144.8281;1972.1251;4756.9468;0.9694
2016-10-03T00:00:00.0/2016-10-04T00:00:00.0;10071.7715;8322.4199;7452.6128;869.8071;11055.584;4000.8474;1012.7026;2988.1448;1434.9631;0.9688
2016-10-04T00:00:00.0/2016-10-05T00:00:00.0;10114.6924;8589.1611;7831.4277;757.7333;11730.9121;8415.2119;7661.9556;753.2562;10900.3721;0.9688
2016-10-05T00:00:00.0/2016-10-06T00:00:00.0;10157.2139;8566.8438;7814.0503;752.7933;11645.3779;7662.231;6647.2812;1014.9498;8264.8223;0.9681
2016-10-06T00:00:00.0/2016-10-07T00:00:00.0;10199.2637;8545.2432;7738.0898;807.1535;11517.8047;8218.7227;7284.4033;934.3198;9987.7383;0.9677
2016-10-07T00:00:00.0/2016-10-08T00:00:00.0;10240.8467;8691.8223;7946.3115;745.511;11849.71;8210.4463;7404.3379;806.1087;9618.1934;0.9677
2016-10-08T00:00:00.0/2016-10-09T00:00:00.0;10282.0107;8590.6396;7834.3701;756.2694;11627.6611;7866.4966;6636.6255;1229.871;8586.2744;0.9667
2016-10-09T00:00:00.0/2016-10-10T00:00:00.0;10322.6641;8641.4629;7750.1323;891.3306;11446.7861;6118.502;4330.4409;1788.0608;5019.4893;0.9611
2016-10-10T00:00:00.0/2016-10-11T00:00:00.0;10362.7842;8751.877;7947.29;804.5865;11748.0117;8228.1621;7171.6689;1056.4933;9703.3203;0.9608
2016-10-11T00:00:00.0/2016-10-12T00:00:00.0;10402.5127;8800.4512;7991.271;809.1801;11784.5869;7691.4214;6140.624;1550.7977;7342.8154;0.9604
2016-10-12T00:00:00.0/2016-10-13T00:00:00.0;10441.6934;9106.5898;8378.749;727.8411;12461.0811;8446.6846;7460.5278;986.1569;9425.1143;0.9601
2016-10-13T00:00:00.0/2016-10-14T00:00:00.0;10480.3525;9057.9922;8401.3271;656.6658;12519.4336;8654.626;7808.9668;845.6588;10131.4131;0.9493
2016-10-14T00:00:00.0/2016-10-15T00:00:00.0;10518.5605;8919.21;8204.9902;714.2202;12077.6904;7431.6382;5979.1206;1452.5172;6890.8252;0.9642
2016-10-15T00:00:00.0/2016-10-16T00:00:00.0;10556.1875;9129.999;8420.915;709.0844;12439.9658;6494.061;3412.657;3081.4041;3802.3167;0.9278
2016-10-16T00:00:00.0/2016-10-17T00:00:00.0;10593.3301;9313.9482;8670.8779;643.0702;12866.9648;4606.0132;778.2924;3827.7209;862.9897;0.9684
2016-10-17T00:00:00.0/2016-10-18T00:00:00.0;10629.8623;8837.3193;7995.4321;841.887;11698.7178;5519.0596;1584.1606;3934.8989;1879.4965;0.9684
2016-10-18T00:00:00.0/2016-10-19T00:00:00.0;10665.9316;9125.8818;8490.5547;635.3262;12535.6816;6207.0137;2162.1675;4044.8459;2496.4182;0.9677
2016-10-19T00:00:00.0/2016-10-20T00:00:00.0;10701.4297;9326.8145;8681.9551;644.8588;12853.6357;6764.1118;2663.3071;4100.8047;3187.6699;0.9674
2016-10-20T00:00:00.0/2016-10-21T00:00:00.0;10736.3555;9062.5146;8296.6455;765.8694;12134.29;6341.8257;2659.7976;3682.0281;3145.6245;0.9674
2016-10-21T00:00:00.0/2016-10-22T00:00:00.0;10770.7803;8932.7217;7815.1006;1117.6216;11239.1904;5185.0981;1327.869;3857.229;1595.566;0.9663
2016-10-22T00:00:00.0/2016-10-23T00:00:00.0;10804.5596;9101.4336;8295.2393;806.1943;12146.7383;7120.5859;4677.4268;2443.1589;5459.3359;0.9663
2016-10-23T00:00:00.0/2016-10-24T00:00:00.0;10837.8652;9309.7529;8630.9844;678.7688;12687.2891;7859.8921;6002.9961;1856.896;6933.6978;0.9656
2016-10-24T00:00:00.0/2016-10-25T00:00:00.0;10870.5527;9267.9453;8462.3369;805.6078;12355.6875;7654.9165;5151.2236;2503.6926;6053.5371;0.9705
2016-10-25T00:00:00.0/2016-10-26T00:00:00.0;10902.6641;9237.7861;8421.0664;816.7191;12246.4199;9001.0742;8157.5835;843.4902;11137.7852;0.9701
2016-10-26T00:00:00.0/2016-10-27T00:00:00.0;10934.2197;9229.5928;8431.9248;797.6673;12213.4082;8517.918;7291.6011;1226.317;9257.5264;0.9698
2016-10-27T00:00:00.0/2016-10-28T00:00:00.0;10965.2256;9184.5781;8310.2803;874.2985;11935.3076;8900.2559;7943.2734;956.982;10409.9355;0.9691
2016-10-28T00:00:00.0/2016-10-29T00:00:00.0;10995.5654;9147.124;8308.0371;839.0868;11957.9443;8448.8174;7188.167;1260.6503;8754.8926;0.9691
2016-10-29T00:00:00.0/2016-10-30T00:00:00.0;11025.4199;9118.374;8216.1777;902.1972;11822.6318;7211.8354;4985.9346;2225.9009;5953.5537;0.9684
2016-10-30T00:00:00.0/2016-10-31T00:00:00.0;11054.6377;9358.4258;8555.0215;803.4045;12406.3564;8726.583;7693.4873;1033.0959;9440.0312;0.9681
2016-10-31T00:00:00.0/2016-11-01T00:00:00.0;11083.2705;9499.5137;8677.5283;821.9861;12601.9092;9295.3564;8467.3975;827.9594;11604.1279;0.9677
2016-11-01T00:00:00.0/2016-11-02T00:00:00.0;11111.3184;9534.7393;8729.3838;805.3556;12606.5654;7909.9458;6870.5005;1039.4453;8318.6523;0.9674
2016-11-02T00:00:00.0/2016-11-03T00:00:00.0;11138.7676;9408.4512;8507.4258;901.025;12259.5967;8384.751;7312.5884;1072.163;8928.9873;0.967
2016-11-03T00:00:00.0/2016-11-04T00:00:00.0;11165.6387;9365.5479;8542.8926;822.6552;12324.7812;9193.0898;8358.3574;834.7321;11282.4473;0.9667
2016-11-04T00:00:00.0/2016-11-05T00:00:00.0;11191.958;9631.377;8990.4395;640.9376;13156.5986;9198.2559;8100.0029;1098.2529;10994.4893;0.966
2016-11-05T00:00:00.0/2016-11-06T00:00:00.0;11217.6465;9570.0264;8849.1553;720.8714;12822.1094;9181.5654;8224.5156;957.0498;10947.416;0.9656
2016-11-06T00:00:00.0/2016-11-07T00:00:00.0;11242.7471;9283.5693;8073.4492;1210.1201;11318.4258;7396.3813;5389.2695;2007.1115;6258.3896;0.9653
2016-11-07T00:00:00.0/2016-11-08T00:00:00.0;11267.2646;9407.5254;8525.7539;881.7722;12206.0273;7475.3213;5194.397;2280.9243;6357.7827;0.9649
2016-11-08T00:00:00.0/2016-11-09T00:00:00.0;11291.1387;9224.8193;8064.7412;1160.0776;11327.4043;6448.7329;3896.864;2551.8689;4246.8193;0.9649
2016-11-09T00:00:00.0/2016-11-10T00:00:00.0;11314.5332;9386.2471;8199.6221;1186.6255;11606.7754;8121;5652.9468;2468.053;7570.5615;0.9642
2016-11-10T00:00:00.0/2016-11-11T00:00:00.0;11337.2344;9343.7969;8277.2314;1066.5662;11724.1621;7164.7349;4363.6895;2801.0457;5439.2783;0.9642
2016-11-11T00:00:00.0/2016-11-12T00:00:00.0;11359.4619;9400.6133;8322.3086;1078.3053;11848.6484;6493.9663;2142.2454;4351.7212;2773.875;0.9635
2016-11-12T00:00:00.0/2016-11-13T00:00:00.0;11381.0615;9437.4678;8505.709;931.7586;12158.4629;5384.4336;1377.5793;4006.8542;1743.0032;0.9632
2016-11-13T00:00:00.0/2016-11-14T00:00:00.0;11402.0312;9592.6631;8589.9688;1002.6937;12282.3477;8852.5869;7046.6118;1805.9756;9384.25;0.9684
2016-11-14T00:00:00.0/2016-11-15T00:00:00.0;11422.5332;9667.2441;8803.29;863.9539;12653.5449;8346.9229;7334.5732;1012.3493;8890.8848;0.9677
2016-11-15T00:00:00.0/2016-11-16T00:00:00.0;11442.4082;9707.0303;8832.0762;874.954;12778.293;9063.8975;7729.394;1334.5035;9821.8057;0.9674
2016-11-16T00:00:00.0/2016-11-17T00:00:00.0;11461.6787;9640.9404;8735.4092;905.5318;12575.1055;9254.2314;8091.519;1162.7129;10634.5195;0.9674
2016-11-17T00:00:00.0/2016-11-18T00:00:00.0;11480.4678;9501.2861;8667.8164;833.4697;12407.9678;5909.5479;1651.858;4257.6895;1824.6353;0.9667
2016-11-18T00:00:00.0/2016-11-19T00:00:00.0;11498.6572;9521.2598;8442.9756;1078.2841;11950.7461;8194.9883;6549.7334;1645.2543;7713.667;0.9663
2016-11-19T00:00:00.0/2016-11-20T00:00:00.0;11516.2627;9321.8643;7931.6465;1390.2177;11048.5566;6180.3848;2136.0032;4044.3816;2459.4961;0.9663
2016-11-20T00:00:00.0/2016-11-21T00:00:00.0;11533.3438;9550.6514;8373.1211;1177.5297;11876.9453;4417.8188;672.4993;3745.3198;1036.864;0.9663
2016-11-21T00:00:00.0/2016-11-22T00:00:00.0;11549.8672;9658.5811;8920.749;737.8312;12863.3018;6786.0576;2981.7903;3804.2673;3825.9211;0.9656
2016-11-22T00:00:00.0/2016-11-23T00:00:00.0;11565.8203;9744.8926;9011.9404;732.9514;12979.2588;8871.4746;7126.8208;1744.6541;9585.7246;0.9656
2016-11-23T00:00:00.0/2016-11-24T00:00:00.0;11581.3193;9847.585;9056.7695;790.8159;13048.1562;9109.5742;7475.4688;1634.1052;9808.3779;0.9649
2016-11-24T00:00:00.0/2016-11-25T00:00:00.0;11596.2295;9880.4727;9091.8076;788.6646;13060.417;9766.7822;8984.832;781.9501;12379.3291;0.9646
2016-11-25T00:00:00.0/2016-11-26T00:00:00.0;11610.5801;9482.1025;8249.4463;1232.6566;11590.7617;7265.0273;4818.6494;2446.3779;5800.7305;0.9646
2016-11-26T00:00:00.0/2016-11-27T00:00:00.0;11624.4443;9665.7461;8639.3789;1026.3668;12232.5957;6420.0015;2449.6594;3970.342;2780.749;0.9694
2016-11-27T00:00:00.0/2016-11-28T00:00:00.0;11637.7666;9452.7383;8004.2471;1448.4915;11163.0342;7894.0024;5296.7993;2597.2031;6640.1997;0.9694
2016-11-28T00:00:00.0/2016-11-29T00:00:00.0;11650.5439;9466.8604;8238.8945;1227.9662;11584.1211;6109.2979;2874.6416;3234.6562;3087.2041;0.9691
2016-11-29T00:00:00.0/2016-11-30T00:00:00.0;11662.8486;9531.708;8667.6787;864.0291;12355.1709;4895.6655;1105.5715;3790.094;1203.342;0.9688
2016-11-30T00:00:00.0/2016-12-01T00:00:00.0;11674.6201;9625.25;8868.8711;756.3788;12694.1768;4907.0376;788.9598;4118.0781;890.1462;0.9684
2016-12-01T00:00:00.0/2016-12-02T00:00:00.0;11685.8574;9522.5156;8467.2441;1055.2712;11911.3887;6379.4844;3727.5264;2651.9583;4209.8379;0.9684
2016-12-02T00:00:00.0/2016-12-03T00:00:00.0;11696.5869;9575.6182;8282.3516;1293.2665;11636.5664;6714.1436;2895.292;3818.8513;3255.6165;0.9681
2016-12-03T00:00:00.0/2016-12-04T00:00:00.0;11706.8564;9496.958;8151.6611;1345.297;11412.1973;4496.5986;1317.1498;3179.449;1410.8091;0.9681
2016-12-04T00:00:00.0/2016-12-05T00:00:00.0;11716.6006;9469.0166;7982.1294;1486.887;11061.6924;7923.9199;5615.5542;2308.366;6651.6543;0.9681
2016-12-05T00:00:00.0/2016-12-06T00:00:00.0;11725.8818;9638.4492;8357.7158;1280.7339;11756.6445;7833.6587;5473.668;2359.991;6738.311;0.9681
2016-12-06T00:00:00.0/2016-12-07T00:00:00.0;11734.6631;9554.3662;8220.3057;1334.0608;11583.9336;7814.1914;4926.5498;2887.6418;5994.9648;0.9674
2016-12-07T00:00:00.0/2016-12-08T00:00:00.0;11742.9258;9653.9834;8471.7773;1182.2065;12014.8955;8769.584;6582.1987;2187.385;8031.8696;0.9674
2016-12-08T00:00:00.0/2016-12-09T00:00:00.0;11750.6982;9622.8203;8508.9502;1113.8701;12119.2168;5838.854;2115.4312;3723.4229;2358.137;0.9674
2016-12-09T00:00:00.0/2016-12-10T00:00:00.0;11757.9912;9751.4619;8909.7266;841.7349;12799.042;7672.8398;3756.1067;3916.7332;4984.8306;0.967
2016-12-10T00:00:00.0/2016-12-11T00:00:00.0;11764.8545;9977.1699;9258.5889;718.5804;13355.835;9802.7783;8927.5312;875.2467;12332.0293;0.967
2016-12-11T00:00:00.0/2016-12-12T00:00:00.0;11771.2305;9806.0869;8914.1611;891.9249;12812.8105;7681.0825;4820.6025;2860.4802;6248.1401;0.9667
2016-12-12T00:00:00.0/2016-12-13T00:00:00.0;11777.0459;9930.3125;9143.8799;786.4322;13177.6084;8956.2676;6738.1948;2218.0725;8718.7354;0.967
2016-12-13T00:00:00.0/2016-12-14T00:00:00.0;11782.4883;9714.5234;8516.5566;1197.9664;12142.167;9060.6465;7209.2646;1851.3818;9579.1641;0.9667
2016-12-14T00:00:00.0/2016-12-15T00:00:00.0;11787.3809;9659.334;8661.3633;997.9709;12345.0117;6234.7891;3172.4829;3062.3064;3796.1846;0.9615
2016-12-15T00:00:00.0/2016-12-16T00:00:00.0;11791.8457;9779.5635;8940.1943;839.3693;12825.6689;9006.8672;7392.0547;1614.8125;8906.8125;0.9302
2016-12-16T00:00:00.0/2016-12-17T00:00:00.0;11795.8555;9619.167;8384.042;1235.1252;11847.1572;7208.1636;3634.3901;3573.7734;4391.0586;0.9663
2016-12-17T00:00:00.0/2016-12-18T00:00:00.0;11799.3232;9702.7822;8711.9541;990.828;12427.4727;8136.5127;5495.6504;2640.8625;7321.7139;0.9667
2016-12-18T00:00:00.0/2016-12-19T00:00:00.0;11802.4082;9690.7451;8612.8389;1077.9056;12264.8193;7840.2627;4779.8027;3060.46;6430.8423;0.9667
2016-12-19T00:00:00.0/2016-12-20T00:00:00.0;11804.9297;9574.5723;8328.3867;1246.1853;11692.4814;4505.4575;829.65;3675.8074;931.1037;0.9667
2016-12-20T00:00:00.0/2016-12-21T00:00:00.0;11807.0869;9531.6201;8178.6953;1352.9246;11516.8965;8205.6455;4981.4038;3224.2419;7445.4854;0.9667
2016-12-21T00:00:00.0/2016-12-22T00:00:00.0;11808.7148;9808.0938;9014.7969;793.2969;13007.0732;9277.0508;7490.2715;1786.7798;10622.9863;0.9663
2016-12-22T00:00:00.0/2016-12-23T00:00:00.0;11809.8916;9912.75;9204.1719;708.5786;13379.4707;9304.2148;7636.3042;1667.911;11175.4775;0.9667
2016-12-23T00:00:00.0/2016-12-24T00:00:00.0;11810.5381;9856.8027;9175.2432;681.5588;13330.1631;7736.5059;5526.7749;2209.7312;7322.3008;0.9667
2016-12-24T00:00:00.0/2016-12-25T00:00:00.0;11810.8154;9722.9199;8890.8066;832.1132;12703.4844;5139.5161;2111.0864;3028.4297;2636.2559;0.9667
2016-12-25T00:00:00.0/2016-12-26T00:00:00.0;11810.5254;9571.1816;8161.2241;1409.9578;11425.2871;6539.5654;3237.8904;3301.675;4450.376;0.9667
2016-12-26T00:00:00.0/2016-12-27T00:00:00.0;11809.8018;9665.6133;8474.1123;1191.5007;11911.9355;5999.2969;1508.108;4491.189;1959.9185;0.967
2016-12-27T00:00:00.0/2016-12-28T00:00:00.0;11808.6133;9552.8291;8274.5859;1278.243;11644.6084;3322.0654;159.847;3162.2185;168.4171;0.9667
2016-12-28T00:00:00.0/2016-12-29T00:00:00.0;11806.9346;9653.9688;8793.1816;860.7863;12601.3379;5627.3076;1479.615;4147.6929;1705.567;0.967
2016-12-29T00:00:00.0/2016-12-30T00:00:00.0;11804.7803;9573.5771;8669.6533;903.9232;12351.332;4506.1943;1011.7283;3494.4663;1134.202;0.9667
2016-12-30T00:00:00.0/2016-12-31T00:00:00.0;11802.0928;9549.0781;8547.8418;1001.2359;12162.1504;4277.5767;1730.7279;2546.8489;2498.4243;0.9674
2016-12-31T00:00:00.0/2017-01-01T00:00:00.0;11798.9678;9653.5225;8897.2793;756.2435;12818.9189;5717.9375;2214.0854;3503.8523;2389.2163;0.967
2017-01-01T00:00:00.0/2017-01-02T00:00:00.0;11795.3447;9813.6113;9095.0547;718.5565;13201.8584;8347.374;5114.3809;3232.9929;6929.3765;0.967
2017-01-02T00:00:00.0/2017-01-03T00:00:00.0;11791.2285;9760.3877;9079.8262;680.5616;13164.4844;5787.2603;1291.5977;4495.6626;1531.6549;0.967
2017-01-03T00:00:00.0/2017-01-04T00:00:00.0;11786.5781;9678.6523;8888.6514;790.001;12840.3379;6486.2041;2288.8208;4197.3833;3107.8745;0.9674
2017-01-04T00:00:00.0/2017-01-05T00:00:00.0;11781.4082;9711.0732;8962.4492;748.6237;12944.3623;8222.9463;6615.895;1607.0515;8624.1562;0.9677
2017-01-05T00:00:00.0/2017-01-06T00:00:00.0;11775.8232;9595.1934;8692.0752;903.1179;12457.2607;5693.9258;1353.7682;4340.1577;1595.1932;0.967
2017-01-06T00:00:00.0/2017-01-07T00:00:00.0;11769.6494;9570.7793;8886.9307;683.8493;12854.1328;3114.8269;81.8215;3033.0054;92.5894;0.9677
2017-01-07T00:00:00.0/2017-01-08T00:00:00.0;11762.9531;9558.2275;8578.9609;979.2668;12242.3643;3679.7378;1031.1674;2648.5703;1762.7336;0.9681
2017-01-08T00:00:00.0/2017-01-09T00:00:00.0;11755.7627;9570.1807;8752.417;817.7633;12583.8398;4833.875;1199.7162;3634.1587;1781.6324;0.9684
2017-01-09T00:00:00.0/2017-01-10T00:00:00.0;11748.0176;9578.375;8844.0664;734.3083;12694.5303;3606.1074;520.567;3085.5403;689.7958;0.9632
2017-01-10T00:00:00.0/2017-01-11T00:00:00.0;11739.7305;9565.8242;8758.9844;806.8403;12526.7881;2398.436;260.6179;2137.8181;600.9201;0.9583
2017-01-11T00:00:00.0/2017-01-12T00:00:00.0;11730.8955;9507.2695;8623.9297;883.3397;12319.21;6417.0786;2036.4041;4380.6748;2983.5732;0.9639
2017-01-12T00:00:00.0/2017-01-13T00:00:00.0;11721.626;9592.1123;8774.1318;817.9802;12572.084;6879.0737;2759.0295;4120.0439;3725.5432;0.9688
2017-01-13T00:00:00.0/2017-01-14T00:00:00.0;11711.709;9727.8926;8994.2451;733.6476;13032.1182;9175.7354;7400.3164;1775.4187;10306.3027;0.9694
2017-01-14T00:00:00.0/2017-01-15T00:00:00.0;11701.2295;9713.3584;9023.0234;690.3351;13083.2695;6723.1069;4282.2314;2440.8755;5416.5366;0.9694
2017-01-15T00:00:00.0/2017-01-16T00:00:00.0;11690.2461;9554.6406;8765.1611;789.4803;12651.9141;7289.0088;4039.75;3249.2588;5739.9453;0.9694
2017-01-16T00:00:00.0/2017-01-17T00:00:00.0;11678.6426;9525.2588;8791.6934;733.5659;12690.1221;5938.23;1506.5913;4431.6387;1813.4231;0.9698
2017-01-17T00:00:00.0/2017-01-18T00:00:00.0;11666.4199;9581.3457;8817.1318;764.2142;12655.5869;7449.8457;4048.7781;3401.0674;6110.7178;0.9653
2017-01-18T00:00:00.0/2017-01-19T00:00:00.0;11653.7129;9514.2549;8671.085;843.17;12357.2549;7442.6855;4337.8931;3104.7925;5886.8228;0.9653
2017-01-19T00:00:00.0/2017-01-20T00:00:00.0;11640.3799;9680.3086;8895.375;784.9331;12829.1426;9472.46;8390.5166;1081.9434;11401.6641;0.966
2017-01-20T00:00:00.0/2017-01-21T00:00:00.0;11626.4531;9767.3086;9102.6426;664.6667;13233.7969;9538.2373;8598.9951;939.2426;11701.7383;0.966
2017-01-21T00:00:00.0/2017-01-22T00:00:00.0;11611.9209;9662.7344;8928.8672;733.8677;12922.7246;9354.5684;8204.3418;1150.2271;11169.6299;0.9663
2017-01-22T00:00:00.0/2017-01-23T00:00:00.0;11596.8477;9545.5879;8744.625;800.9626;12501.8955;7896.4111;5254.416;2641.9954;6530.3076;0.966
2017-01-23T00:00:00.0/2017-01-24T00:00:00.0;11581.1133;9337.2383;8175.1455;1162.093;11540.5674;3734.5784;587.7091;3146.8694;605.5131;0.9667
2017-01-24T00:00:00.0/2017-01-25T00:00:00.0;11564.7148;9480.0732;8738.8584;741.2149;12625.7891;4795.6245;962.9856;3832.6389;1273.9109;0.9674
2017-01-25T00:00:00.0/2017-01-26T00:00:00.0;11547.8125;9516.874;8646.0654;870.8085;12396;5887.646;2197.8159;3689.8301;3044.0471;0.9674
2017-01-26T00:00:00.0/2017-01-27T00:00:00.0;11530.2383;9451.3857;8492.5332;958.8522;12086.8545;5373.6504;1400.4514;3973.199;1801.6621;0.9677
2017-01-27T00:00:00.0/2017-01-28T00:00:00.0;11512.0254;9511.9219;8747.5586;764.3633;12593.7812;6303.8633;1943.1637;4360.6997;2694.334;0.9684
2017-01-28T00:00:00.0/2017-01-29T00:00:00.0;11493.1914;9703.0088;9035.21;667.7983;13180.334;9589.2422;8781.2119;808.0295;12179.7646;0.9684
2017-01-29T00:00:00.0/2017-01-30T00:00:00.0;11473.7363;9704.1221;9079.4004;624.7213;13238.6787;9451.0674;8598.6689;852.3983;11310.9932;0.9688
2017-01-30T00:00:00.0/2017-01-31T00:00:00.0;11453.626;9388.1367;8321.2607;1066.8761;11850.0186;7730.2969;4919.3989;2810.8977;6697.5762;0.9639
2017-01-31T00:00:00.0/2017-02-01T00:00:00.0;11432.8857;9386.8848;8467.1016;919.7837;12111.415;6569.8711;3232.2708;3337.6006;4572.978;0.959
2017-02-01T00:00:00.0/2017-02-02T00:00:00.0;11411.5098;9361.5908;8320.085;1041.506;11858.5137;5863.7495;1833.9659;4029.7834;2339.3447;0.949
2017-02-02T00:00:00.0/2017-02-03T00:00:00.0;11389.4639;9353.5039;8374.0537;979.4501;11918.4629;6492.6265;3255.1453;3237.481;3534.6921;0.9649
2017-02-03T00:00:00.0/2017-02-04T00:00:00.0;11366.7959;9367.5068;8413.7852;953.722;11994.8896;8483.0771;6720.73;1762.3473;8746.2363;0.9653
2017-02-04T00:00:00.0/2017-02-05T00:00:00.0;11343.4639;9581.7812;8809.0801;772.7016;12709.9014;9208.1504;7949.6411;1258.5093;11070.8887;0.9656
2017-02-05T00:00:00.0/2017-02-06T00:00:00.0;11319.4717;9320.9033;8537.7344;783.1688;12247.4248;5636.4336;2688.4092;2948.0247;3466.7888;0.966
2017-02-06T00:00:00.0/2017-02-07T00:00:00.0;11294.8418;9290.1953;8437.5391;852.6561;12117.8545;6975.4395;4026.6125;2948.8269;4592.0073;0.9663
2017-02-07T00:00:00.0/2017-02-08T00:00:00.0;11269.4971;9280.877;8289.9717;990.9052;11772.1162;7683.5391;3744.2476;3939.2913;5232.5894;0.967
2017-02-08T00:00:00.0/2017-02-09T00:00:00.0;11243.5889;9169.8262;7915.2964;1254.5302;11179.4473;7935.2095;5271.9707;2663.239;6561.1318;0.967
2017-02-09T00:00:00.0/2017-02-10T00:00:00.0;11216.9355;9176.6299;8113.3774;1063.2527;11540.3701;6991.8652;5079.7607;1912.1046;6098.8516;0.9677
2017-02-10T00:00:00.0/2017-02-11T00:00:00.0;11189.6953;9120.251;8026.0713;1094.1797;11339.2266;6671.6123;4356.4956;2315.1165;5258.4136;0.9677
2017-02-11T00:00:00.0/2017-02-12T00:00:00.0;11161.7344;9215.5195;8393.0527;822.4661;12164.9971;6528.7275;2399.2847;4129.4429;3407.0535;0.9684
2017-02-12T00:00:00.0/2017-02-13T00:00:00.0;11133.082;9172.6572;8364.9316;807.7257;12114.0381;6163.4502;2300.1174;3863.3325;2695.8687;0.9691
2017-02-13T00:00:00.0/2017-02-14T00:00:00.0;11103.8906;9140.3496;8237.8838;902.4655;11845.6025;7322.5312;4763.105;2559.4265;5569.6963;0.9691
2017-02-14T00:00:00.0/2017-02-15T00:00:00.0;11073.9336;9040.7949;8035.4175;1005.3775;11508.6377;6928.0938;4735.77;2192.3237;5537.4375;0.9698
2017-02-15T00:00:00.0/2017-02-16T00:00:00.0;11043.4072;9105.2266;8275.582;829.6445;11998.0693;7689.5142;3975.3027;3714.2114;6192.6089;0.9698
