# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2008-10-30T00:00:00.0
# Date end (ISO 8601): 2023-11-01T00:00:00.0
# Latitude (positive North, ISO 19115): -22.2001
# Longitude (positive East, ISO 19115): -65.6296
# Altitude (m): 3529.00
# Time reference: True Solar Time (TST)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2023-12-15
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2018-06-28T00:00:00.0/2018-06-29T00:00:00.0;6334.5293;5451.1040;4966.1689;484.9347;10075.3516;5189.7773;4425.1685;764.6093;7874.7949;0.9865
2018-06-29T00:00:00.0/2018-06-30T00:00:00.0;6342.0425;5344.9346;4893.5376;451.3971;9919.9053;5150.1880;4565.5083;584.6794;8222.0352;0.9865
2018-06-30T00:00:00.0/2018-07-01T00:00:00.0;6350.6538;5393.9448;4949.4980;444.4466;10010.0225;4636.2832;2758.4414;1877.8418;5066.2725;0.9861
2018-07-01T00:00:00.0/2018-07-02T00:00:00.0;6360.2891;5357.8491;4907.0420;450.8073;9922.4375;4204.2437;2124.1206;2080.1233;3389.6743;0.9861
2018-07-02T00:00:00.0/2018-07-03T00:00:00.0;6370.9653;5365.2627;4886.6353;478.6272;9849.4219;3898.1602;1117.3375;2780.8225;1956.1760;0.9861
2018-07-03T00:00:00.0/2018-07-04T00:00:00.0;6382.7246;5196.6250;4703.3511;493.2736;9411.2559;4546.3345;3355.6719;1190.6627;5602.0708;0.9806
2018-07-04T00:00:00.0/2018-07-05T00:00:00.0;6395.4907;5473.5083;5029.9004;443.6079;10127.2793;5106.3882;4184.1597;922.2283;7621.5547;0.9858
2018-07-05T00:00:00.0/2018-07-06T00:00:00.0;6409.2769;5507.0732;5038.9243;468.1490;10136.7861;4525.4731;2348.6951;2176.7781;4512.9722;0.9806
2018-07-06T00:00:00.0/2018-07-07T00:00:00.0;6424.1299;5490.4761;5041.8511;448.6254;10128.6895;3710.4653;926.7197;2783.7456;1822.6670;0.9753
2018-07-07T00:00:00.0/2018-07-08T00:00:00.0;6439.9619;5309.1025;4727.0493;582.0532;9330.2520;3403.3772;959.5529;2443.8245;1633.9108;0.9854
2018-07-08T00:00:00.0/2018-07-09T00:00:00.0;6456.7886;5328.9604;4834.6406;494.3200;9598.7793;5071.8740;4316.1890;755.6851;7691.0269;0.9854
2018-07-09T00:00:00.0/2018-07-10T00:00:00.0;6474.6655;5434.4717;4982.5806;451.8911;9927.5371;5324.7070;4771.2349;553.4725;8853.9043;0.9851
2018-07-10T00:00:00.0/2018-07-11T00:00:00.0;6493.4824;5376.8037;4773.2827;603.5210;9348.0986;4943.4282;3908.9707;1034.4576;6707.0029;0.9799
2018-07-11T00:00:00.0/2018-07-12T00:00:00.0;6513.3110;5420.4136;4878.3486;542.0649;9620.1123;4119.0859;1656.6395;2462.4463;2771.3176;0.9847
2018-07-12T00:00:00.0/2018-07-13T00:00:00.0;6534.0762;5295.1045;4644.4922;650.6127;9006.9727;2913.1072;472.3621;2440.7451;755.6901;0.9635
2018-07-13T00:00:00.0/2018-07-14T00:00:00.0;6555.8330;5347.9072;4701.4497;646.4576;9122.8076;4031.4502;1859.1761;2172.2739;3304.6919;0.9847
2018-07-14T00:00:00.0/2018-07-15T00:00:00.0;6578.5430;5373.7827;4822.8213;550.9612;9384.7314;4562.7954;3622.6699;940.1258;5842.6040;0.9736
2018-07-15T00:00:00.0/2018-07-16T00:00:00.0;6602.1372;5465.5376;4907.0093;558.5284;9564.5791;5144.2754;4333.1450;811.1306;7295.3677;0.9840
2018-07-16T00:00:00.0/2018-07-17T00:00:00.0;6626.6821;5533.9341;5104.9702;428.9641;10041.0508;5258.8472;4616.8066;642.0403;8043.7695;0.9785
2018-07-17T00:00:00.0/2018-07-18T00:00:00.0;6652.0986;5629.8022;5193.2031;436.5990;10190.2109;5502.7700;4937.9385;564.8316;9057.0459;0.9837
2018-07-18T00:00:00.0/2018-07-19T00:00:00.0;6678.4453;5526.8828;5075.5098;451.3731;9900.9463;3938.8044;1843.5651;2095.2393;3089.7095;0.9833
2018-07-19T00:00:00.0/2018-07-20T00:00:00.0;6705.6821;5492.2725;5021.4980;470.7746;9715.6729;2446.4802;551.1721;1895.3081;792.4366;0.9830
2018-07-20T00:00:00.0/2018-07-21T00:00:00.0;6733.7285;5739.2188;5292.6919;446.5266;10312.7773;5620.5415;5055.8486;564.6926;9284.6943;0.9830
2018-07-21T00:00:00.0/2018-07-22T00:00:00.0;6762.7036;5586.6509;5052.3779;534.2729;9699.1143;2613.7371;319.3496;2294.3875;464.6054;0.9823
2018-07-22T00:00:00.0/2018-07-23T00:00:00.0;6792.4507;5749.1953;5266.1650;483.0301;10125.4160;5523.1953;4800.1851;723.0102;8154.8804;0.9771
2018-07-23T00:00:00.0/2018-07-24T00:00:00.0;6822.9951;5735.0298;5293.9370;441.0926;10194.1426;4650.0835;2732.2283;1917.8551;4372.9658;0.9823
2018-07-24T00:00:00.0/2018-07-25T00:00:00.0;6854.4443;5717.2915;5217.9116;499.3799;9976.6904;4558.3433;2652.4849;1905.8582;4195.7803;0.9816
2018-07-25T00:00:00.0/2018-07-26T00:00:00.0;6886.5913;5766.9570;5296.7505;470.2066;10117.2529;3366.5908;725.8785;2640.7124;1208.2401;0.9816
2018-07-26T00:00:00.0/2018-07-27T00:00:00.0;6919.5527;5755.6641;5237.7607;517.9032;9942.2080;4683.4072;3233.9165;1449.4906;4941.6787;0.9812
2018-07-27T00:00:00.0/2018-07-28T00:00:00.0;6953.2900;5855.4868;5391.5361;463.9505;10246.2646;5322.6924;4407.5796;915.1132;6948.8364;0.9809
2018-07-28T00:00:00.0/2018-07-29T00:00:00.0;6987.7520;6079.3096;5635.7954;443.5141;10738.0303;5266.9800;4308.5630;958.4171;6918.1973;0.9806
2018-07-29T00:00:00.0/2018-07-30T00:00:00.0;7022.9644;6028.8438;5535.5361;493.3080;10458.9541;4626.2896;2347.2869;2279.0027;3693.5540;0.9802
2018-07-30T00:00:00.0/2018-07-31T00:00:00.0;7058.8335;6058.9756;5535.0610;523.9146;10375.1719;4923.4609;3670.2925;1253.1683;5795.5342;0.9802
2018-07-31T00:00:00.0/2018-08-01T00:00:00.0;7095.4858;5987.1929;5476.2754;510.9175;10224.4941;5086.7188;3091.8440;1994.8746;4689.1050;0.9795
2018-08-01T00:00:00.0/2018-08-02T00:00:00.0;7132.7397;5941.0312;5437.8931;503.1380;10093.1982;5444.0166;4529.2837;914.7332;6935.8354;0.9795
2018-08-02T00:00:00.0/2018-08-03T00:00:00.0;7170.7271;5868.6445;5280.5962;588.0483;9681.1768;3704.8557;1443.7006;2261.1553;2322.3042;0.9788
2018-08-03T00:00:00.0/2018-08-04T00:00:00.0;7209.2954;6048.9463;5491.1240;557.8221;10058.5908;3409.6567;1109.6389;2300.0178;1826.0448;0.9840
2018-08-04T00:00:00.0/2018-08-05T00:00:00.0;7248.5264;5866.3579;5155.7749;710.5829;9303.4492;1457.4968;7.9195;1449.5773;10.4850;0.9885
2018-08-05T00:00:00.0/2018-08-06T00:00:00.0;7288.3608;5996.8149;5012.3716;984.4429;8996.9385;3594.3931;956.4662;2637.9270;1842.0543;0.9882
2018-08-06T00:00:00.0/2018-08-07T00:00:00.0;7328.8110;6363.9038;5867.9922;495.9117;10803.3574;6206.7412;5610.8755;595.8658;9303.5430;0.9882
2018-08-07T00:00:00.0/2018-08-08T00:00:00.0;7369.8110;6478.5088;5951.0996;527.4090;10922.8350;6267.2866;5506.6060;760.6804;9389.8525;0.9875
2018-08-08T00:00:00.0/2018-08-09T00:00:00.0;7411.3892;6215.8833;5542.0786;673.8043;9950.0107;6061.3677;5274.2695;787.0983;8684.4971;0.9875
2018-08-09T00:00:00.0/2018-08-10T00:00:00.0;7453.5034;6310.0991;5794.8701;515.2287;10504.6328;6128.8462;5528.1504;600.6954;9052.7324;0.9872
2018-08-10T00:00:00.0/2018-08-11T00:00:00.0;7496.1587;6442.0723;5864.2651;577.8074;10557.9990;6386.1641;5774.9360;611.2279;9942.0342;0.9865
2018-08-11T00:00:00.0/2018-08-12T00:00:00.0;7539.2563;6400.3452;5854.0186;546.3268;10512.3213;6217.5479;5557.2349;660.3127;9093.2783;0.9865
2018-08-12T00:00:00.0/2018-08-13T00:00:00.0;7582.8662;6449.3662;5776.9443;672.4221;10270.1201;6231.0786;5443.5693;787.5094;8756.8818;0.9861
2018-08-13T00:00:00.0/2018-08-14T00:00:00.0;7626.9727;6532.4331;5939.6255;592.8077;10538.9277;6383.1973;5747.2676;635.9297;9336.6709;0.9642
2018-08-14T00:00:00.0/2018-08-15T00:00:00.0;7671.4458;6372.8013;5652.2910;720.5104;9886.5166;5209.0933;3185.5117;2023.5817;4635.4453;0.9858
2018-08-15T00:00:00.0/2018-08-16T00:00:00.0;7716.3833;6520.4473;5888.8208;631.6262;10340.5762;6191.5039;5327.8789;863.6246;8314.0938;0.9851
2018-08-16T00:00:00.0/2018-08-17T00:00:00.0;7761.7617;6519.1875;5812.5620;706.6252;10112.3926;6337.7217;5492.6245;845.0970;8798.4775;0.9844
2018-08-17T00:00:00.0/2018-08-18T00:00:00.0;7807.4805;6673.8311;6107.9551;565.8763;10704.4912;6563.6143;5928.5352;635.0790;9801.7549;0.9840
2018-08-18T00:00:00.0/2018-08-19T00:00:00.0;7853.5127;6697.9409;5959.0542;738.8865;10288.1572;6559.6348;5805.1646;754.4703;9267.7930;0.9837
2018-08-19T00:00:00.0/2018-08-20T00:00:00.0;7899.9897;6594.5054;6057.4390;537.0665;10519.5205;6039.2129;5060.4668;978.7463;7504.5884;0.9833
2018-08-20T00:00:00.0/2018-08-21T00:00:00.0;7946.7471;6627.1787;6031.9404;595.2380;10381.3350;5542.0103;4279.9038;1262.1062;5851.4341;0.9830
2018-08-21T00:00:00.0/2018-08-22T00:00:00.0;7993.7974;6791.9551;6255.9771;535.9780;10828.3760;5746.8633;4304.8525;1442.0106;6322.3135;0.9826
2018-08-22T00:00:00.0/2018-08-23T00:00:00.0;8041.1802;6925.8188;6399.7866;526.0323;11083.3477;6755.4302;6200.2954;555.1345;9774.1299;0.9816
2018-08-23T00:00:00.0/2018-08-24T00:00:00.0;8088.7490;7097.3115;6601.7778;495.5338;11403.8809;6698.2119;5944.1245;754.0873;8803.0830;0.9767
2018-08-24T00:00:00.0/2018-08-25T00:00:00.0;8136.6055;7040.3584;6454.4243;585.9341;11047.2568;6708.5093;6070.3467;638.1627;9144.3906;0.9712
2018-08-25T00:00:00.0/2018-08-26T00:00:00.0;8184.7407;6913.9829;6277.0527;636.9302;10606.9209;6809.8022;6141.3745;668.4274;9828.9688;0.9757
2018-08-26T00:00:00.0/2018-08-27T00:00:00.0;8233.0537;6907.1592;6264.1631;642.9962;10521.3037;6733.3306;5978.5537;754.7766;9194.2861;0.9750
2018-08-27T00:00:00.0/2018-08-28T00:00:00.0;8281.5557;6995.8120;6267.4346;728.3775;10485.5371;6926.8101;6192.0527;734.7573;9986.6416;0.9750
2018-08-28T00:00:00.0/2018-08-29T00:00:00.0;8330.2168;7286.3701;6685.5576;600.8124;11282.9561;7203.3071;6591.8237;611.4834;10653.1367;0.9747
2018-08-29T00:00:00.0/2018-08-30T00:00:00.0;8379.1016;7047.0786;6399.6841;647.3945;10695.5635;5557.8032;4136.6396;1421.1638;5522.6821;0.9688
2018-08-30T00:00:00.0/2018-08-31T00:00:00.0;8428.0742;7133.2314;6531.3364;601.8950;10817.3193;6752.9292;5851.5654;901.3638;8414.3438;0.9788
2018-08-31T00:00:00.0/2018-09-01T00:00:00.0;8477.1611;7199.9126;6621.8364;578.0760;10977.5381;7026.8105;6348.2568;678.5540;9947.6826;0.9785
2018-09-01T00:00:00.0/2018-09-02T00:00:00.0;8526.3643;7251.9717;6714.5649;537.4064;11190.4844;6032.7734;4690.1611;1342.6123;6305.8667;0.9781
2018-09-02T00:00:00.0/2018-09-03T00:00:00.0;8575.6572;7570.3408;7030.8735;539.4672;11726.6094;7427.4307;6842.1543;585.2764;10727.8350;0.9781
2018-09-03T00:00:00.0/2018-09-04T00:00:00.0;8625.0107;7486.1074;6950.5854;535.5218;11531.7139;7320.6089;6707.1587;613.4502;10178.8848;0.9774
2018-09-04T00:00:00.0/2018-09-05T00:00:00.0;8674.4512;7422.9785;6841.8457;581.1329;11262.1865;7320.0391;6722.3892;597.6501;10528.6768;0.9767
2018-09-05T00:00:00.0/2018-09-06T00:00:00.0;8723.8936;7418.0249;6830.8047;587.2203;11179.1836;7347.5630;6766.2964;581.2664;10703.1562;0.9767
2018-09-06T00:00:00.0/2018-09-07T00:00:00.0;8773.3418;7488.3638;6941.2734;547.0903;11362.6104;7413.9189;6869.2598;544.6589;10827.4121;0.9656
2018-09-07T00:00:00.0/2018-09-08T00:00:00.0;8822.7764;7467.9683;6953.4937;514.4744;11365.5020;7390.6538;6877.8511;512.8025;10816.8828;0.9601
2018-09-08T00:00:00.0/2018-09-09T00:00:00.0;8872.2354;7446.9805;6913.0840;533.8964;11209.5859;7243.2070;6585.1694;658.0374;10023.3154;0.9753
2018-09-09T00:00:00.0/2018-09-10T00:00:00.0;8921.6133;7292.1445;6372.1494;919.9953;9987.4883;6822.8457;5656.6055;1166.2402;7697.2148;0.9747
2018-09-10T00:00:00.0/2018-09-11T00:00:00.0;8970.9229;7098.6880;5626.2329;1472.4551;8518.3213;6367.9868;4708.4219;1659.5652;6073.3877;0.9743
2018-09-11T00:00:00.0/2018-09-12T00:00:00.0;9020.1465;7399.8271;6421.0273;978.7994;9964.0195;6644.0645;5223.4424;1420.6223;6731.3545;0.9740
2018-09-12T00:00:00.0/2018-09-13T00:00:00.0;9069.3311;7596.9375;6687.4146;909.5231;10402.5254;7231.2163;6238.6992;992.5172;8626.4248;0.9733
2018-09-13T00:00:00.0/2018-09-14T00:00:00.0;9118.3535;7526.5449;6575.4141;951.1309;10108.3467;6872.5049;5836.1938;1036.3112;7722.1968;0.9726
2018-09-14T00:00:00.0/2018-09-15T00:00:00.0;9167.2412;7759.2310;7113.5581;645.6729;11263.5254;6866.5039;5204.7588;1661.7451;7352.1211;0.9674
2018-09-15T00:00:00.0/2018-09-16T00:00:00.0;9216.0127;7840.9194;7184.5127;656.4067;11333.9346;6954.7036;5729.7217;1224.9816;7677.3057;0.9719
2018-09-16T00:00:00.0/2018-09-17T00:00:00.0;9264.5908;7918.0273;7297.8481;620.1790;11538.9824;5894.9727;2535.3342;3359.6387;3285.5999;0.9712
2018-09-17T00:00:00.0/2018-09-18T00:00:00.0;9312.9844;8042.4399;7415.5503;626.8898;11716.9453;7923.6758;7301.7266;621.9490;11004.3574;0.9712
2018-09-18T00:00:00.0/2018-09-19T00:00:00.0;9361.1631;8225.2676;7615.2617;610.0056;11996.8242;7709.7837;7083.1826;626.6010;9765.5654;0.9656
2018-09-19T00:00:00.0/2018-09-20T00:00:00.0;9409.1836;8179.4175;7439.5972;739.8202;11586.3662;8058.2520;7328.4341;729.8182;10921.3379;0.9701
2018-09-20T00:00:00.0/2018-09-21T00:00:00.0;9456.9346;8071.3955;7398.3398;673.0555;11512.7568;7295.6733;6086.0571;1209.6162;7752.7139;0.9698
2018-09-21T00:00:00.0/2018-09-22T00:00:00.0;9504.4336;7975.1553;7113.8691;861.2864;10894.5576;7519.7222;6574.2666;945.4558;8805.6963;0.9694
2018-09-22T00:00:00.0/2018-09-23T00:00:00.0;9551.6660;8137.6431;7313.8740;823.7690;11251.8135;7523.4380;6449.9644;1073.4733;8335.8770;0.9747
2018-09-23T00:00:00.0/2018-09-24T00:00:00.0;9598.6855;8071.8413;7285.4375;786.4035;11195.1621;6116.9443;3332.8643;2784.0801;4837.6763;0.9632
2018-09-24T00:00:00.0/2018-09-25T00:00:00.0;9645.3701;7884.2881;7015.9761;868.3121;10637.6865;3780.5747;859.3984;2921.1760;1158.8657;0.9681
2018-09-25T00:00:00.0/2018-09-26T00:00:00.0;9691.7471;8087.4048;7248.2808;839.1240;10992.1631;5135.4023;1699.5204;3435.8821;2075.3237;0.9733
2018-09-26T00:00:00.0/2018-09-27T00:00:00.0;9737.8594;8268.5840;7492.7539;775.8303;11406.8428;7500.2212;6299.9053;1200.3162;8325.0938;0.9722
2018-09-27T00:00:00.0/2018-09-28T00:00:00.0;9783.6074;8233.7334;7370.4399;863.2937;11070.0986;7575.7588;6325.6123;1250.1462;8273.7666;0.9719
2018-09-28T00:00:00.0/2018-09-29T00:00:00.0;9829.0078;8185.2080;7366.9351;818.2731;11120.3359;6412.6592;4300.7842;2111.8752;5541.9556;0.9719
2018-09-29T00:00:00.0/2018-09-30T00:00:00.0;9874.0967;8441.9717;7764.2251;677.7465;11802.3301;6935.2485;5572.2725;1362.9761;7236.8276;0.9708
2018-09-30T00:00:00.0/2018-10-01T00:00:00.0;9918.7920;8491.4229;7814.5112;676.9117;11898.5488;8333.5479;7649.4731;684.0750;11024.7939;0.9705
2018-10-01T00:00:00.0/2018-10-02T00:00:00.0;9963.1025;8562.1221;7880.2554;681.8667;11973.4258;8401.6016;7707.6016;694.0000;11071.0586;0.9705
2018-10-02T00:00:00.0/2018-10-03T00:00:00.0;10007.0156;8466.4316;7682.5669;783.8643;11557.2354;7163.5503;4553.4810;2610.0696;6635.4932;0.9698
2018-10-03T00:00:00.0/2018-10-04T00:00:00.0;10050.5459;8373.1367;7451.4131;921.7235;11080.3467;6083.1543;2566.4124;3516.7419;3044.5322;0.9694
2018-10-04T00:00:00.0/2018-10-05T00:00:00.0;10093.6631;8215.3896;7181.7554;1033.6345;10552.1689;5869.9727;3902.2661;1967.7064;4805.2168;0.9694
2018-10-05T00:00:00.0/2018-10-06T00:00:00.0;10136.3467;8254.1641;7320.0015;934.1628;10746.0869;5671.9951;2359.3018;3312.6931;2826.3501;0.9688
2018-10-06T00:00:00.0/2018-10-07T00:00:00.0;10178.6582;8295.4229;7260.6880;1034.7349;10624.6191;5844.3384;2796.0452;3048.2932;3334.5073;0.9681
2018-10-07T00:00:00.0/2018-10-08T00:00:00.0;10220.4727;8462.0820;7631.5601;830.5222;11333.4287;6214.5010;4351.4941;1863.0071;5186.7061;0.9674
2018-10-08T00:00:00.0/2018-10-09T00:00:00.0;10261.8252;8742.4619;8041.6084;700.8538;12016.1543;8522.1680;7741.5435;780.6249;10829.5225;0.9674
2018-10-09T00:00:00.0/2018-10-10T00:00:00.0;10302.7676;8660.8955;7863.0874;797.8079;11690.3301;7792.9673;6346.7998;1446.1674;8365.2295;0.9615
2018-10-10T00:00:00.0/2018-10-11T00:00:00.0;10343.1816;8626.3652;7840.9150;785.4495;11614.0693;6062.5361;2114.7998;3947.7366;2548.1382;0.9663
2018-10-11T00:00:00.0/2018-10-12T00:00:00.0;10383.1494;8722.0791;8068.6045;653.4742;12048.4971;5466.3892;1723.4395;3742.9495;1968.1608;0.9608
2018-10-12T00:00:00.0/2018-10-13T00:00:00.0;10422.5938;8949.5625;8304.8281;644.7344;12408.4941;8061.3101;6444.7061;1616.6039;7826.6719;0.9653
2018-10-13T00:00:00.0/2018-10-14T00:00:00.0;10461.5137;8785.5811;8082.2773;703.3040;12019.8574;7916.7378;6856.4849;1060.2532;8520.1074;0.9597
2018-10-14T00:00:00.0/2018-10-15T00:00:00.0;10499.9365;8930.3340;8178.1650;752.1693;12105.4678;6678.6577;2947.7600;3730.8977;3404.5391;0.9646
2018-10-15T00:00:00.0/2018-10-16T00:00:00.0;10537.8457;8844.6582;8026.6880;817.9705;11820.8232;8040.0903;6405.6289;1634.4617;8339.3389;0.9639
2018-10-16T00:00:00.0/2018-10-17T00:00:00.0;10575.2598;8843.2217;7889.4009;953.8209;11501.1797;7910.4395;5503.4863;2406.9531;7957.8389;0.9688
2018-10-17T00:00:00.0/2018-10-18T00:00:00.0;10612.1113;9079.1826;8432.4424;646.7400;12541.7168;7914.9087;5412.4858;2502.4226;7791.0493;0.9684
2018-10-18T00:00:00.0/2018-10-19T00:00:00.0;10648.4043;8944.4971;8207.3613;737.1362;12094.2783;8477.2949;7379.8394;1097.4551;9919.0557;0.9681
2018-10-19T00:00:00.0/2018-10-20T00:00:00.0;10684.2021;8789.9629;7922.8379;867.1252;11490.3740;5249.0703;1364.8645;3884.2056;1597.7288;0.9674
2018-10-20T00:00:00.0/2018-10-21T00:00:00.0;10719.3682;8813.7158;7970.7642;842.9512;11614.2627;7080.6699;4556.3599;2524.3101;5303.2612;0.9670
2018-10-21T00:00:00.0/2018-10-22T00:00:00.0;10754.0635;8860.3037;7950.0859;910.2182;11547.2686;5184.2729;1338.4484;3845.8247;1563.2473;0.9667
2018-10-22T00:00:00.0/2018-10-23T00:00:00.0;10788.1582;8812.5781;7823.0952;989.4826;11299.4531;6682.1938;4967.6104;1714.5833;5928.9507;0.9663
2018-10-23T00:00:00.0/2018-10-24T00:00:00.0;10821.7109;8825.5205;7853.1021;972.4188;11301.3779;5585.5522;1627.2599;3958.2925;1919.8541;0.9656
2018-10-24T00:00:00.0/2018-10-25T00:00:00.0;10854.6348;8924.5947;7991.7681;932.8271;11558.4580;7102.5977;3526.1487;3576.4490;4165.2778;0.9708
2018-10-25T00:00:00.0/2018-10-26T00:00:00.0;10887.0137;8964.7822;8071.3125;893.4697;11700.8018;6555.5146;3122.4175;3433.0974;3494.7405;0.9705
2018-10-26T00:00:00.0/2018-10-27T00:00:00.0;10918.8779;9157.1396;8415.9033;741.2365;12314.0645;7930.9194;5926.9580;2003.9613;7734.1885;0.9698
2018-10-27T00:00:00.0/2018-10-28T00:00:00.0;10950.0527;9140.2461;8400.0762;740.1695;12256.1621;5893.5859;1892.6362;4000.9495;2334.2109;0.9698
2018-10-28T00:00:00.0/2018-10-29T00:00:00.0;10980.7705;9193.1182;8466.1680;726.9506;12345.3584;8540.1162;7650.3916;889.7245;9452.3340;0.9688
2018-10-29T00:00:00.0/2018-10-30T00:00:00.0;11010.8320;9296.4814;8536.1182;760.3630;12402.4854;8725.3750;8009.0078;716.3674;10273.1436;0.9688
2018-10-30T00:00:00.0/2018-10-31T00:00:00.0;11040.3320;9369.6514;8583.1943;786.4568;12464.7656;7960.5151;6143.4590;1817.0562;7852.2021;0.9684
2018-10-31T00:00:00.0/2018-11-01T00:00:00.0;11069.2793;9193.1455;8413.2891;779.8570;12184.4102;6625.2900;3613.2546;3012.0354;4305.7007;0.9677
2018-11-01T00:00:00.0/2018-11-02T00:00:00.0;11097.6045;9194.3291;8365.2334;829.0964;12068.5537;6655.5137;2781.1392;3874.3745;3155.4885;0.9674
2018-11-02T00:00:00.0/2018-11-03T00:00:00.0;11125.3408;9299.5977;8369.4834;930.1144;12049.7461;8970.9717;7726.2373;1244.7349;10213.8721;0.9670
2018-11-03T00:00:00.0/2018-11-04T00:00:00.0;11152.4951;9207.1641;8359.3428;847.8220;12038.0615;7595.8267;5598.6895;1997.1368;6904.5415;0.9667
2018-11-04T00:00:00.0/2018-11-05T00:00:00.0;11179.0557;9201.8135;8365.0039;836.8098;12102.7168;8307.9531;6731.9370;1576.0164;8530.6641;0.9663
2018-11-05T00:00:00.0/2018-11-06T00:00:00.0;11205.0332;9263.2832;8464.0752;799.2085;12216.5166;6627.6875;4350.5527;2277.1345;5191.4189;0.9660
2018-11-06T00:00:00.0/2018-11-07T00:00:00.0;11230.4238;9165.4053;8173.1509;992.2545;11658.4648;6325.0308;2556.3083;3768.7227;3394.7043;0.9656
2018-11-07T00:00:00.0/2018-11-08T00:00:00.0;11255.2207;9273.6387;8563.4814;710.1570;12372.0098;6600.5522;3833.7021;2766.8503;4283.9004;0.9653
2018-11-08T00:00:00.0/2018-11-09T00:00:00.0;11279.4473;9396.9658;8628.0928;768.8732;12462.7275;8274.5518;6439.2930;1835.2592;8490.1211;0.9649
2018-11-09T00:00:00.0/2018-11-10T00:00:00.0;11303.1143;9436.8193;8571.1973;865.6219;12317.4033;8678.9141;6669.4961;2009.4180;9348.9473;0.9642
2018-11-10T00:00:00.0/2018-11-11T00:00:00.0;11326.1309;9452.8516;8519.3916;933.4595;12189.1377;8069.5898;6270.8594;1798.7307;8033.5879;0.9642
2018-11-11T00:00:00.0/2018-11-12T00:00:00.0;11348.5918;9371.4238;8292.9277;1078.4966;11836.1973;7061.3354;4921.8315;2139.5044;5966.9102;0.9639
2018-11-12T00:00:00.0/2018-11-13T00:00:00.0;11370.4814;9389.1387;8362.9541;1026.1852;11937.3750;7432.9023;5121.1313;2311.7710;6125.2080;0.9635
2018-11-13T00:00:00.0/2018-11-14T00:00:00.0;11391.8027;9644.7393;8885.1406;759.5990;12883.8770;9384.3340;8463.2012;921.1327;11500.9150;0.9632
2018-11-14T00:00:00.0/2018-11-15T00:00:00.0;11412.5713;9677.8652;8924.3574;753.5078;12938.0264;9034.1260;7756.8237;1277.3018;10043.8086;0.9677
2018-11-15T00:00:00.0/2018-11-16T00:00:00.0;11432.7012;9593.2734;8752.4092;840.8647;12603.7773;9454.5947;8555.0234;899.5717;11860.2490;0.9677
2018-11-16T00:00:00.0/2018-11-17T00:00:00.0;11452.3037;9459.5479;8612.9248;846.6234;12370.5205;7069.8018;3271.9202;3797.8816;4698.7563;0.9677
2018-11-17T00:00:00.0/2018-11-18T00:00:00.0;11471.3232;9605.2451;8739.2559;865.9896;12559.1943;7334.7832;4283.3179;3051.4653;4980.1133;0.9670
2018-11-18T00:00:00.0/2018-11-19T00:00:00.0;11489.7939;9389.7188;8549.1230;840.5960;12251.4258;4610.5151;1143.8922;3466.6230;1242.8676;0.9667
2018-11-19T00:00:00.0/2018-11-20T00:00:00.0;11507.7119;9469.7529;8601.0078;868.7452;12346.5225;6177.1401;3600.2595;2576.8804;3907.0757;0.9663
2018-11-20T00:00:00.0/2018-11-21T00:00:00.0;11525.0615;9495.6729;8587.5273;908.1452;12345.1396;7636.3340;4948.4575;2687.8765;5941.9951;0.9656
