# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2008-10-30T00:00:00.0
# Date end (ISO 8601): 2023-11-01T00:00:00.0
# Latitude (positive North, ISO 19115): -32.7259
# Longitude (positive East, ISO 19115): -60.6638
# Altitude (m): 10.00
# Time reference: True Solar Time (TST)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2023-12-12
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2015-09-18T00:00:00.0/2015-09-19T00:00:00.0;8393.1826;6364.8955;5528.1284;836.7674;9311.1016;6104.6919;5078.8330;1025.8589;7688.5957;0.9771
2015-09-19T00:00:00.0/2015-09-20T00:00:00.0;8457.9551;6192.7314;5114.0601;1078.6710;8451.5439;5987.0044;4676.6523;1310.3521;7178.2812;0.9767
2015-09-20T00:00:00.0/2015-09-21T00:00:00.0;8522.7227;5980.4844;4526.6274;1453.8571;7250.9844;4195.5381;1689.6257;2505.9124;2402.8457;0.9812
2015-09-21T00:00:00.0/2015-09-22T00:00:00.0;8587.4561;5630.2666;3705.6870;1924.5800;5782.6660;1154.0637;35.2863;1118.7775;98.6579;0.9802
2015-09-22T00:00:00.0/2015-09-23T00:00:00.0;8652.0195;6096.8877;4598.6060;1498.2817;7251.7061;1071.7457;19.2391;1052.5067;78.8685;0.9799
2015-09-23T00:00:00.0/2015-09-24T00:00:00.0;8716.5176;6064.6548;4547.6089;1517.0455;7188.4404;940.7368;19.1303;921.6065;92.7293;0.9795
2015-09-24T00:00:00.0/2015-09-25T00:00:00.0;8780.9268;6181.1699;4644.5898;1536.5802;7307.3315;1255.5038;54.6575;1200.8463;158.5488;0.9781
2015-09-25T00:00:00.0/2015-09-26T00:00:00.0;8845.1113;6548.2212;5374.9565;1173.2646;8683.3115;4563.6733;2170.0754;2393.5977;3701.6223;0.9778
2015-09-26T00:00:00.0/2015-09-27T00:00:00.0;8909.1748;6520.0601;5152.4580;1367.6022;8175.3403;6139.8413;4498.3516;1641.4896;6662.5151;0.9774
2015-09-27T00:00:00.0/2015-09-28T00:00:00.0;8973.0947;6676.0938;5608.9634;1067.1300;8946.8740;5947.1343;4124.6411;1822.4932;5926.0249;0.9760
2015-09-28T00:00:00.0/2015-09-29T00:00:00.0;9036.7383;6613.3237;5539.2778;1074.0464;8865.5918;1835.9958;32.5382;1803.4576;66.3356;0.9757
2015-09-29T00:00:00.0/2015-09-30T00:00:00.0;9100.2070;6730.9697;5558.7075;1172.2625;8842.0098;4983.6533;2124.0505;2859.6028;2823.8542;0.9753
2015-09-30T00:00:00.0/2015-10-01T00:00:00.0;9163.4805;7036.8726;6272.4819;764.3908;10173.1699;6917.9268;6054.5933;863.3336;9324.3486;0.9740
2015-10-01T00:00:00.0/2015-10-02T00:00:00.0;9226.4258;6567.6709;5121.7891;1445.8821;7944.8882;3550.2827;1301.3044;2248.9783;1918.8969;0.9736
2015-10-02T00:00:00.0/2015-10-03T00:00:00.0;9289.1465;6773.2500;5397.3828;1375.8671;8357.0771;1712.2494;32.7080;1679.5414;127.2298;0.9733
2015-10-03T00:00:00.0/2015-10-04T00:00:00.0;9351.6211;7184.5332;6130.5850;1053.9484;9681.1719;6839.7881;5504.9639;1334.8241;8077.9551;0.9719
2015-10-04T00:00:00.0/2015-10-05T00:00:00.0;9413.7129;7000.4019;5808.1851;1192.2169;9033.3125;4238.9443;1770.3457;2468.5989;2738.9951;0.9715
2015-10-05T00:00:00.0/2015-10-06T00:00:00.0;9475.5303;6955.1006;6000.3701;954.7303;9412.8018;4649.7827;2294.5034;2355.2791;3065.7246;0.9764
2015-10-06T00:00:00.0/2015-10-07T00:00:00.0;9537.0518;6805.4634;5611.8447;1193.6184;8623.2441;4080.0400;1897.5518;2182.4883;2929.7739;0.9750
2015-10-07T00:00:00.0/2015-10-08T00:00:00.0;9598.1357;6962.2456;5762.4258;1199.8202;8824.1797;3772.8276;872.0162;2900.8115;1211.2952;0.9694
2015-10-08T00:00:00.0/2015-10-09T00:00:00.0;9658.9014;7282.4253;6217.2495;1065.1755;9625.3018;7166.5000;6010.5083;1155.9919;8965.7744;0.9736
2015-10-09T00:00:00.0/2015-10-10T00:00:00.0;9719.2637;7175.7725;5637.2383;1538.5345;8552.0801;6099.2959;3640.8040;2458.4919;4864.2646;0.9733
2015-10-10T00:00:00.0/2015-10-11T00:00:00.0;9779.2744;7287.2061;5750.5205;1536.6854;8705.8203;4927.2832;1988.8993;2938.3838;2448.7866;0.9670
2015-10-11T00:00:00.0/2015-10-12T00:00:00.0;9838.7832;7361.9707;5925.9341;1436.0366;8951.9688;3562.0691;732.4392;2829.6299;1005.3325;0.9667
2015-10-12T00:00:00.0/2015-10-13T00:00:00.0;9897.8984;7488.6489;6218.8740;1269.7749;9399.5518;5944.1836;3154.6602;2789.5234;5007.4136;0.9656
2015-10-13T00:00:00.0/2015-10-14T00:00:00.0;9956.5488;7361.2158;5964.0054;1397.2106;9132.7539;5399.8003;2407.5020;2992.2983;3609.2463;0.9705
2015-10-14T00:00:00.0/2015-10-15T00:00:00.0;10014.7754;7122.4326;5675.7803;1446.6526;8565.0537;5533.9395;2824.6680;2709.2717;4025.2383;0.9694
2015-10-15T00:00:00.0/2015-10-16T00:00:00.0;10072.4385;7692.2236;6619.2339;1072.9896;10114.7109;6327.4907;3797.4375;2530.0530;5931.1152;0.9691
2015-10-16T00:00:00.0/2015-10-17T00:00:00.0;10129.6396;7782.8877;6748.6680;1034.2197;10291.2295;7266.8330;5616.9453;1649.8877;7585.5044;0.9681
2015-10-17T00:00:00.0/2015-10-18T00:00:00.0;10186.3164;7726.9297;6504.8706;1222.0590;9817.4072;7547.7891;6179.6343;1368.1545;8910.3350;0.9681
2015-10-18T00:00:00.0/2015-10-19T00:00:00.0;10242.4502;7777.8535;6668.7729;1109.0804;10063.4033;5835.4131;2709.0071;3126.4060;3683.9321;0.9670
2015-10-19T00:00:00.0/2015-10-20T00:00:00.0;10298.0439;6595.0239;4015.9714;2579.0527;5764.4976;2494.3538;355.7708;2138.5828;478.6271;0.9663
2015-10-20T00:00:00.0/2015-10-21T00:00:00.0;10353.0869;7586.2808;6035.2070;1551.0737;8867.1934;7132.2344;5253.2637;1878.9705;7363.9395;0.9656
2015-10-21T00:00:00.0/2015-10-22T00:00:00.0;10407.5469;7722.5952;6516.1646;1206.4307;9733.6689;6603.1387;4199.0151;2404.1235;5638.6226;0.9701
2015-10-22T00:00:00.0/2015-10-23T00:00:00.0;10461.4121;7741.4233;6479.8804;1261.5427;9599.0117;7115.5425;5503.3750;1612.1677;7482.1001;0.9694
2015-10-23T00:00:00.0/2015-10-24T00:00:00.0;10514.6709;7738.3105;6306.5781;1431.7324;9307.5566;4292.6201;1143.6300;3148.9900;1722.7924;0.9691
2015-10-24T00:00:00.0/2015-10-25T00:00:00.0;10567.2715;7562.3672;5811.3735;1750.9937;8389.2812;2493.7151;359.1417;2134.5732;521.2396;0.9736
2015-10-25T00:00:00.0/2015-10-26T00:00:00.0;10619.2930;7433.4736;5607.4966;1825.9774;8001.6909;6100.9722;3827.9397;2273.0327;4768.2285;0.9729
2015-10-26T00:00:00.0/2015-10-27T00:00:00.0;10670.6719;7396.6157;5485.1919;1911.4237;7857.9604;2331.3188;42.3905;2288.9282;100.2768;0.9722
2015-10-27T00:00:00.0/2015-10-28T00:00:00.0;10721.3955;7784.4072;6354.2109;1430.1963;9250.6680;6728.4165;4893.3882;1835.0286;6223.8765;0.9715
2015-10-28T00:00:00.0/2015-10-29T00:00:00.0;10771.4531;7801.2876;6469.7124;1331.5751;9454.1260;7388.2979;5392.8369;1995.4611;7607.5571;0.9708
2015-10-29T00:00:00.0/2015-10-30T00:00:00.0;10820.8350;7565.1460;5821.9189;1743.2273;8525.8340;1106.0286;4.1815;1101.8470;7.8425;0.9701
2015-10-30T00:00:00.0/2015-10-31T00:00:00.0;10869.4961;7840.0176;6310.9165;1529.1011;9090.0020;2030.5156;25.3083;2005.2074;91.4753;0.9698
2015-10-31T00:00:00.0/2015-11-01T00:00:00.0;10917.5049;8193.5752;6986.1191;1207.4563;10224.3545;2975.1980;520.0872;2455.1108;601.0287;0.9691
2015-11-01T00:00:00.0/2015-11-02T00:00:00.0;10964.8057;8063.2012;6411.1133;1652.0880;9277.4531;1770.3230;5.5890;1764.7339;14.5560;0.9684
2015-11-02T00:00:00.0/2015-11-03T00:00:00.0;11011.3857;8057.4526;6300.6113;1756.8412;9120.3945;5681.8110;2844.5500;2837.2610;3895.1516;0.9674
2015-11-03T00:00:00.0/2015-11-04T00:00:00.0;11057.2363;8122.6294;6659.3643;1463.2654;9623.9932;3410.6599;686.9749;2723.6851;1344.6952;0.9667
2015-11-04T00:00:00.0/2015-11-05T00:00:00.0;11102.3457;8225.8613;6672.3237;1553.5376;9585.9414;5189.1934;1665.0359;3524.1572;2249.8447;0.9663
2015-11-05T00:00:00.0/2015-11-06T00:00:00.0;11146.7041;8542.8125;7381.3184;1161.4944;10755.8906;4817.1035;1258.5477;3558.5559;1477.1780;0.9656
2015-11-06T00:00:00.0/2015-11-07T00:00:00.0;11190.2607;8498.8779;7161.1914;1337.6865;10410.4102;8204.3330;6545.0986;1659.2338;8892.0547;0.9653
2015-11-07T00:00:00.0/2015-11-08T00:00:00.0;11233.0674;8623.6855;7747.4033;876.2822;11469.8955;8277.2549;6874.0977;1403.1572;9327.7158;0.9649
2015-11-08T00:00:00.0/2015-11-09T00:00:00.0;11275.1270;8456.9639;7360.0273;1096.9363;10799.2686;6473.1660;3417.3923;3055.7737;4320.7417;0.9694
2015-11-09T00:00:00.0/2015-11-10T00:00:00.0;11316.3984;8312.2070;7102.7441;1209.4626;10243.1787;5795.5508;2544.4878;3251.0630;3499.3696;0.9688
2015-11-10T00:00:00.0/2015-11-11T00:00:00.0;11356.8662;8223.5068;6801.5640;1421.9424;9756.2021;4113.8750;777.3911;3336.4839;1049.7271;0.9681
2015-11-11T00:00:00.0/2015-11-12T00:00:00.0;11396.5010;8490.0215;7281.1416;1208.8796;10544.2451;6528.7856;3674.4197;2854.3662;4739.7954;0.9677
2015-11-12T00:00:00.0/2015-11-13T00:00:00.0;11435.3545;8168.6968;6927.0112;1241.6857;9929.3721;1328.8342;63.5846;1265.2496;149.4878;0.9670
2015-11-13T00:00:00.0/2015-11-14T00:00:00.0;11473.3750;8609.4805;7376.3623;1233.1177;10692.0742;5733.7129;2401.7664;3331.9468;3280.4705;0.9663
2015-11-14T00:00:00.0/2015-11-15T00:00:00.0;11510.5352;8652.5254;7408.2690;1244.2560;10671.7656;8463.5605;6991.4028;1472.1575;9847.0557;0.9656
2015-11-15T00:00:00.0/2015-11-16T00:00:00.0;11546.8877;8719.6650;7610.2632;1109.4019;11089.3145;7625.0508;5004.4517;2620.5989;6883.4497;0.9656
2015-11-16T00:00:00.0/2015-11-17T00:00:00.0;11582.3496;8458.6123;6974.6196;1483.9927;9899.0967;6699.4160;3632.2249;3067.1914;4483.3101;0.9649
2015-11-17T00:00:00.0/2015-11-18T00:00:00.0;11617.0010;8346.8789;6884.8892;1461.9899;9772.2129;5358.9512;2777.3440;2581.6074;3795.4563;0.9642
2015-11-18T00:00:00.0/2015-11-19T00:00:00.0;11650.7061;8463.0781;6970.4170;1492.6609;9867.2793;6069.1143;3554.1719;2514.9424;3906.5188;0.9642
2015-11-19T00:00:00.0/2015-11-20T00:00:00.0;11683.6348;8653.0195;7411.8530;1241.1660;10548.9551;3822.8809;1201.0219;2621.8589;1431.6812;0.9632
2015-11-20T00:00:00.0/2015-11-21T00:00:00.0;11715.6328;9033.6875;7753.7534;1279.9342;11081.3896;8887.9531;7523.6577;1364.2954;10051.9736;0.9635
2015-11-21T00:00:00.0/2015-11-22T00:00:00.0;11746.7959;9033.0352;7942.6143;1090.4203;11465.9434;8324.7871;6686.7983;1637.9888;8714.0889;0.9625
2015-11-22T00:00:00.0/2015-11-23T00:00:00.0;11777.0283;8507.0967;6600.7070;1906.3896;9228.8086;7752.2300;5249.6602;2502.5696;6753.5747;0.9622
2015-11-23T00:00:00.0/2015-11-24T00:00:00.0;11806.4014;8838.9492;7722.0244;1116.9246;11080.9697;6496.6177;3057.0005;3439.6172;3912.2910;0.9611
2015-11-24T00:00:00.0/2015-11-25T00:00:00.0;11834.8428;8859.8525;7516.6445;1343.2083;10785.0928;8201.5420;6212.0410;1989.5012;7797.4663;0.9611
2015-11-25T00:00:00.0/2015-11-26T00:00:00.0;11862.3730;8784.2246;7404.5142;1379.7098;10555.2529;8518.4014;6949.3853;1569.0159;9120.8037;0.9608
2015-11-26T00:00:00.0/2015-11-27T00:00:00.0;11888.9863;8612.6230;7178.6562;1433.9667;10131.7021;5151.7427;2065.3423;3086.4004;2661.9463;0.9656
2015-11-27T00:00:00.0/2015-11-28T00:00:00.0;11914.7383;8729.0977;7470.0522;1259.0457;10673.8145;4890.8447;2188.5439;2702.3005;3043.1125;0.9653
2015-11-28T00:00:00.0/2015-11-29T00:00:00.0;11939.4951;9093.5996;7851.3545;1242.2450;11228.2041;8963.2324;7557.9424;1405.2900;10562.8945;0.9649
2015-11-29T00:00:00.0/2015-11-30T00:00:00.0;11963.3633;9190.7686;7979.5854;1211.1837;11474.6484;8971.0107;7591.6646;1379.3459;10049.4053;0.9646
2015-11-30T00:00:00.0/2015-12-01T00:00:00.0;11986.3018;9098.2881;7995.9619;1102.3267;11502.7422;8905.3359;7542.2480;1363.0881;10461.2119;0.9646
2015-12-01T00:00:00.0/2015-12-02T00:00:00.0;12008.3037;8954.1934;7664.6328;1289.5602;10966.0391;8454.2910;6270.3018;2183.9890;8597.6348;0.9691
2015-12-02T00:00:00.0/2015-12-03T00:00:00.0;12029.4160;8919.3340;7451.1870;1468.1466;10608.1914;7540.7842;4724.3193;2816.4646;6301.9668;0.9681
2015-12-03T00:00:00.0/2015-12-04T00:00:00.0;12049.5381;8770.4414;7418.5781;1351.8635;10516.1084;6017.2974;2790.9375;3226.3601;3454.5186;0.9681
2015-12-04T00:00:00.0/2015-12-05T00:00:00.0;12068.6797;8855.4346;7347.0083;1508.4260;10333.0381;8423.2783;6244.2578;2179.0208;8651.3135;0.9681
2015-12-05T00:00:00.0/2015-12-06T00:00:00.0;12086.9199;8733.5996;7037.8516;1695.7477;9886.7090;6763.0693;2911.3950;3851.6746;3714.9458;0.9681
2015-12-06T00:00:00.0/2015-12-07T00:00:00.0;12104.2041;9295.3359;8021.3242;1274.0118;11481.9697;8851.9785;6987.8018;1864.1765;9751.9395;0.9674
2015-12-07T00:00:00.0/2015-12-08T00:00:00.0;12120.5332;9117.7129;7737.2812;1380.4316;11022.9590;8811.2598;7093.0186;1718.2415;9465.9736;0.9667
2015-12-08T00:00:00.0/2015-12-09T00:00:00.0;12135.8467;8951.4492;7587.1802;1364.2689;10720.0469;6738.2085;3971.7251;2766.4832;5081.5239;0.9670
2015-12-09T00:00:00.0/2015-12-10T00:00:00.0;12150.2178;8988.0156;7376.9102;1611.1057;10377.3652;5862.4932;1868.9481;3993.5449;2447.7417;0.9670
2015-12-10T00:00:00.0/2015-12-11T00:00:00.0;12163.6582;9177.6348;8028.0181;1149.6168;11568.4990;8868.4414;7511.3970;1357.0441;9832.9980;0.9667
2015-12-11T00:00:00.0/2015-12-12T00:00:00.0;12176.1260;9107.9189;7927.4175;1180.5018;11382.4834;9004.3184;7768.3804;1235.9377;10806.1699;0.9663
2015-12-12T00:00:00.0/2015-12-13T00:00:00.0;12187.6123;8977.7803;7657.7212;1320.0593;10914.4961;4460.4165;1746.4546;2713.9617;3200.3044;0.9663
2015-12-13T00:00:00.0/2015-12-14T00:00:00.0;12198.0908;8931.1562;7552.3013;1378.8547;10637.8135;8451.9854;6427.4829;2024.5026;8116.6079;0.9660
2015-12-14T00:00:00.0/2015-12-15T00:00:00.0;12207.5977;8751.2490;7227.5435;1523.7056;10255.0645;3098.0667;196.9064;2901.1604;474.7091;0.9663
2015-12-15T00:00:00.0/2015-12-16T00:00:00.0;12216.1533;9194.7520;8036.2930;1158.4592;11518.9619;7684.0161;4774.6621;2909.3542;6376.9141;0.9656
2015-12-16T00:00:00.0/2015-12-17T00:00:00.0;12223.6943;9051.9307;7709.8843;1342.0461;10988.5127;8530.4014;6602.3232;1928.0784;8535.7520;0.9660
2015-12-17T00:00:00.0/2015-12-18T00:00:00.0;12230.2471;8721.0107;7234.4727;1486.5388;10088.5635;4611.3726;1876.0123;2735.3601;2503.1577;0.9656
2015-12-18T00:00:00.0/2015-12-19T00:00:00.0;12235.8145;9269.6855;7901.1230;1368.5627;11278.0371;8447.8135;6189.3701;2258.4436;7699.2588;0.9660
2015-12-19T00:00:00.0/2015-12-20T00:00:00.0;12240.4287;9642.4141;8635.8086;1006.6057;12583.9434;9440.8320;8254.3926;1186.4396;11125.1494;0.9653
2015-12-20T00:00:00.0/2015-12-21T00:00:00.0;12243.9775;9257.7236;8081.3887;1176.3348;11544.0312;8367.7314;5974.5547;2393.1772;7562.9868;0.9656
2015-12-21T00:00:00.0/2015-12-22T00:00:00.0;12246.6172;8906.4033;7502.5078;1403.8954;10531.1250;7687.8286;5519.0093;2168.8193;6680.2910;0.9653
2015-12-22T00:00:00.0/2015-12-23T00:00:00.0;12248.1787;8465.3408;6374.0488;2091.2920;8819.1094;4052.4114;1454.7659;2597.6455;1689.8140;0.9656
2015-12-23T00:00:00.0/2015-12-24T00:00:00.0;12248.8320;8785.2451;7263.4907;1521.7540;10171.4678;2101.0095;105.9494;1995.0602;235.8019;0.9653
2015-12-24T00:00:00.0/2015-12-25T00:00:00.0;12248.4082;9319.4111;8128.9038;1190.5076;11682.5127;8240.4277;5324.0391;2916.3882;6985.7241;0.9656
2015-12-25T00:00:00.0/2015-12-26T00:00:00.0;12247.0635;9113.2773;7816.7681;1296.5092;11077.2383;8755.4355;6867.9658;1887.4695;9508.7393;0.9653
2015-12-26T00:00:00.0/2015-12-27T00:00:00.0;12244.6562;9064.1709;7711.2788;1352.8923;10949.9053;8360.2920;5803.8965;2556.3953;7713.7832;0.9656
2015-12-27T00:00:00.0/2015-12-28T00:00:00.0;12241.2705;9237.2529;8218.2090;1019.0442;11884.1416;9237.2520;8218.2070;1019.0443;11884.0029;0.9656
2015-12-28T00:00:00.0/2015-12-29T00:00:00.0;12236.9072;9105.0654;7949.9692;1155.0958;11383.7334;6242.8823;1826.0809;4416.8013;2558.2017;0.9656
2015-12-29T00:00:00.0/2015-12-30T00:00:00.0;12231.5000;8469.7295;6441.7666;2027.9631;8889.4150;3751.6030;792.9026;2958.7004;1344.4037;0.9660
2015-12-30T00:00:00.0/2015-12-31T00:00:00.0;12225.0820;8789.6846;7316.4331;1473.2510;10172.9990;8665.9180;7146.6553;1519.2625;9528.6006;0.9663
2015-12-31T00:00:00.0/2016-01-01T00:00:00.0;12217.7568;8800.1855;7266.7412;1533.4445;10169.1621;3914.4998;378.0155;3536.4844;678.3685;0.9660
2016-01-01T00:00:00.0/2016-01-02T00:00:00.0;12209.3633;8938.0273;7753.7563;1184.2709;11076.4609;8924.4492;7735.3789;1189.0703;10911.4971;0.9660
2016-01-02T00:00:00.0/2016-01-03T00:00:00.0;12199.9502;8939.5352;7627.3779;1312.1575;10820.7236;8764.1055;7306.8462;1457.2594;9948.3887;0.9667
2016-01-03T00:00:00.0/2016-01-04T00:00:00.0;12189.5830;8851.6104;7416.0625;1435.5476;10456.5693;2325.3303;90.0502;2235.2800;214.8488;0.9663
2016-01-04T00:00:00.0/2016-01-05T00:00:00.0;12178.1787;8462.0098;6494.8818;1967.1284;8908.3408;4372.0400;1106.7860;3265.2539;1356.0548;0.9670
2016-01-05T00:00:00.0/2016-01-06T00:00:00.0;12165.8223;8547.2090;6758.3369;1788.8724;9346.6221;7246.8237;3603.3540;3643.4697;5072.5298;0.9670
2016-01-06T00:00:00.0/2016-01-07T00:00:00.0;12152.4287;9054.4844;7766.8071;1287.6769;11065.6230;8699.9893;6917.1353;1782.8536;9250.4131;0.9677
2016-01-07T00:00:00.0/2016-01-08T00:00:00.0;12138.0400;9170.7764;7952.8057;1217.9708;11469.9609;8922.0791;7438.6050;1483.4735;10171.7705;0.9677
2016-01-08T00:00:00.0/2016-01-09T00:00:00.0;12122.6543;9005.9434;7840.7559;1165.1874;11182.8672;8168.1528;6665.3394;1502.8138;8215.3770;0.9684
2016-01-09T00:00:00.0/2016-01-10T00:00:00.0;12106.3242;8904.4062;7723.2075;1181.1986;11036.9336;8458.3916;6572.4707;1885.9213;8984.6367;0.9681
2016-01-10T00:00:00.0/2016-01-11T00:00:00.0;12088.9697;8771.1484;7495.1147;1276.0339;10658.9727;7631.1333;4499.3271;3131.8062;6182.7046;0.9681
2016-01-11T00:00:00.0/2016-01-12T00:00:00.0;12070.6143;8937.8379;7722.8999;1214.9382;11042.5049;8928.1738;7708.3164;1219.8572;10992.7637;0.9688
2016-01-12T00:00:00.0/2016-01-13T00:00:00.0;12051.2422;8633.5439;7184.1133;1449.4302;10153.1484;4474.5928;2407.8423;2066.7507;3654.1350;0.9694
2016-01-13T00:00:00.0/2016-01-14T00:00:00.0;12030.9287;8945.3525;7583.2017;1362.1509;10775.2139;6741.7056;2916.1663;3825.5391;4213.6865;0.9649
2016-01-14T00:00:00.0/2016-01-15T00:00:00.0;12009.6338;8992.4531;7711.9639;1280.4890;11110.0635;8992.4541;7711.9648;1280.4894;11109.9590;0.9649
2016-01-15T00:00:00.0/2016-01-16T00:00:00.0;11987.3633;8786.7490;7517.3198;1269.4294;10801.5068;8686.7539;7349.1841;1337.5703;10175.2471;0.9653
2016-01-16T00:00:00.0/2016-01-17T00:00:00.0;11964.1074;8985.2168;7991.5044;993.7123;11637.8057;8985.2305;7991.5190;993.7119;11637.7646;0.9660
2016-01-17T00:00:00.0/2016-01-18T00:00:00.0;11939.8848;8847.7939;7780.9326;1066.8610;11179.3818;5511.3613;2430.4456;3080.9155;3536.7224;0.9608
2016-01-18T00:00:00.0/2016-01-19T00:00:00.0;11914.7148;8652.0508;7112.7437;1539.3073;10070.6309;8335.5771;6376.9268;1958.6505;8659.0146;0.9611
2016-01-19T00:00:00.0/2016-01-20T00:00:00.0;11888.5674;8728.3887;7545.4863;1182.9019;10854.6875;8568.6680;7065.1572;1503.5103;10196.0137;0.9618
2016-01-20T00:00:00.0/2016-01-21T00:00:00.0;11861.4170;8770.1260;7534.5864;1235.5399;10792.9326;8222.1709;5958.7959;2263.3755;8346.1465;0.9622
2016-01-21T00:00:00.0/2016-01-22T00:00:00.0;11833.3662;8697.8262;7425.1250;1272.7007;10637.7598;8590.4229;7248.7056;1341.7173;10018.3203;0.9625
2016-01-22T00:00:00.0/2016-01-23T00:00:00.0;11804.3525;8848.3242;7773.8037;1074.5203;11256.8018;8786.1719;7571.0566;1215.1150;11028.1787;0.9628
2016-01-23T00:00:00.0/2016-01-24T00:00:00.0;11774.3555;8399.1553;6913.5176;1485.6377;9757.2480;8363.3848;6820.5298;1542.8547;9614.3281;0.9635
2016-01-24T00:00:00.0/2016-01-25T00:00:00.0;11743.4570;8803.9775;7719.4854;1084.4921;10994.7939;7481.6665;4850.1855;2631.4807;6805.2778;0.9639
2016-01-25T00:00:00.0/2016-01-26T00:00:00.0;11711.5752;8641.5947;7048.7993;1592.7953;10010.6377;7586.0830;4766.1128;2819.9705;5879.6333;0.9646
2016-01-26T00:00:00.0/2016-01-27T00:00:00.0;11678.8057;8567.4941;6979.7686;1587.7251;9988.3213;8411.4023;6683.2012;1728.2007;9186.0869;0.9646
2016-01-27T00:00:00.0/2016-01-28T00:00:00.0;11645.0654;8762.3613;7598.0005;1164.3608;11035.3350;8488.4277;7052.7231;1435.7041;9540.9600;0.9656
2016-01-28T00:00:00.0/2016-01-29T00:00:00.0;11610.4414;8540.6191;7316.1748;1224.4443;10529.6025;6967.0737;3420.2146;3546.8594;4303.1201;0.9660
2016-01-29T00:00:00.0/2016-01-30T00:00:00.0;11574.8662;8348.8262;6951.9839;1396.8419;9876.5547;5829.4219;2650.4832;3178.9390;3218.2515;0.9667
2016-01-30T00:00:00.0/2016-01-31T00:00:00.0;11538.3682;8309.7520;6758.6450;1551.1064;9628.9561;4269.4453;639.2430;3630.2021;1034.4816;0.9674
2016-01-31T00:00:00.0/2016-02-01T00:00:00.0;11501.0234;8694.3145;7500.8540;1193.4604;10900.1348;8393.0098;6937.2197;1455.7898;9347.9326;0.9677
2016-02-01T00:00:00.0/2016-02-02T00:00:00.0;11462.7334;8881.2246;7896.8521;984.3724;11680.9199;8843.1553;7827.3320;1015.8229;11381.5137;0.9684
2016-02-02T00:00:00.0/2016-02-03T00:00:00.0;11423.5469;8673.2793;7677.2100;996.0698;11278.0254;8631.2012;7610.6143;1020.5872;10964.7744;0.9691
2016-02-03T00:00:00.0/2016-02-04T00:00:00.0;11383.5322;8287.8789;6720.1631;1567.7157;9647.8506;5114.8018;2152.1233;2962.6782;3812.8811;0.9694
2016-02-04T00:00:00.0/2016-02-05T00:00:00.0;11342.6016;8368.2891;7179.4170;1188.8719;10481.0693;8368.2930;7179.4209;1188.8722;10480.4160;0.9701
2016-02-05T00:00:00.0/2016-02-06T00:00:00.0;11300.8018;8271.3477;7167.6592;1103.6888;10505.1533;4866.3496;1105.9263;3760.4236;1696.6085;0.9656
2016-02-06T00:00:00.0/2016-02-07T00:00:00.0;11258.1904;8209.5098;7129.7212;1079.7892;10411.1270;8060.0068;6813.4243;1246.5826;9615.2744;0.9660
2016-02-07T00:00:00.0/2016-02-08T00:00:00.0;11214.7393;7812.7207;6167.9844;1644.7363;8775.6328;6796.2397;4420.9829;2375.2568;5895.4492;0.9663
2016-02-08T00:00:00.0/2016-02-09T00:00:00.0;11170.4141;7804.9766;6310.9165;1494.0602;9091.3379;2531.8767;97.6645;2434.2122;289.3917;0.9670
